city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Clevelândia,4105706.0,2020-06-26,26,16559.0,False,True,66,398.57479,2020-06-25,0.0606,4,0,0,25,city,PR
Colombo,4105805.0,2020-06-26,26,243726.0,False,True,227,93.13738,2020-06-25,0.0352,8,0,0,97,city,PR
Colorado,4105904.0,2020-06-26,26,24012.0,False,True,27,112.44378,2020-06-25,0.037,1,0,0,49,city,PR
Congonhinhas,4106001.0,2020-06-26,26,8818.0,False,True,9,102.06396,2020-06-25,0.1111,1,0,0,34,city,PR
Conselheiro Mairinck,4106100.0,2020-06-26,26,3860.0,False,True,24,621.76166,2020-06-25,0.0,0,0,0,28,city,PR
Contenda,4106209.0,2020-06-26,26,18584.0,False,True,14,75.33362,2020-06-25,0.0714,1,0,0,90,city,PR
Corbélia,4106308.0,2020-06-26,26,17071.0,False,True,31,181.59452,2020-06-25,0.0,0,0,0,36,city,PR
Cornélio Procópio,4106407.0,2020-06-26,26,47845.0,False,True,232,484.89915,2020-06-25,0.0603,14,0,0,86,city,PR
Coronel Domingos Soares,4106456.0,2020-06-26,26,7497.0,False,True,150,2000.80032,2020-06-25,0.0,0,0,0,31,city,PR
Coronel Vivida,4106506.0,2020-06-26,26,20734.0,False,True,7,33.76097,2020-06-25,0.0,0,0,0,46,city,PR
Corumbataí do Sul,4106555.0,2020-06-26,26,3219.0,False,True,13,403.85213,2020-06-25,0.0,0,0,0,14,city,PR
Cruzeiro do Iguaçu,4106571.0,2020-06-26,26,4252.0,False,True,7,164.62841,2020-06-25,0.0,0,0,0,40,city,PR
Cruzeiro do Oeste,4106605.0,2020-06-26,26,20932.0,False,True,17,81.21536,2020-06-25,0.0,0,0,0,34,city,PR
Cruzeiro do Sul,4106704.0,2020-06-26,26,4469.0,False,True,7,156.63459,2020-06-25,0.0,0,0,0,69,city,PR
Cruz Machado,4106803.0,2020-06-26,26,18708.0,False,True,7,37.41715,2020-06-25,0.0,0,0,0,13,city,PR
Cruzmaltina,4106852.0,2020-06-26,26,2950.0,False,True,9,305.08475,2020-06-25,0.0,0,0,0,22,city,PR
Curitiba,4106902.0,2020-06-26,26,1933105.0,False,True,3093,160.00166,2020-06-25,0.0394,122,0,0,107,city,PR
Curiúva,4107009.0,2020-06-26,26,15101.0,False,True,7,46.35455,2020-06-25,0.0,0,0,0,25,city,PR
Diamante D'Oeste,4107157.0,2020-06-26,26,5253.0,False,True,8,152.29393,2020-06-25,0.0,0,0,0,10,city,PR
Diamante do Norte,4107108.0,2020-06-26,26,5087.0,False,True,2,39.3159,2020-06-25,0.0,0,0,0,35,city,PR
Diamante do Sul,4107124.0,2020-06-26,26,3439.0,False,True,18,523.40797,2020-06-25,0.0,0,0,0,38,city,PR
Dois Vizinhos,4107207.0,2020-06-26,26,40641.0,False,True,8,19.68456,2020-06-25,0.0,0,0,0,70,city,PR
Douradina,4107256.0,2020-06-26,26,8747.0,False,True,5,57.16246,2020-06-25,0.0,0,0,0,37,city,PR
Doutor Camargo,4107306.0,2020-06-26,26,5979.0,False,True,9,150.52684,2020-06-25,0.0,0,0,0,37,city,PR
Enéas Marques,4107405.0,2020-06-26,26,5961.0,False,True,4,67.10284,2020-06-25,0.0,0,0,0,22,city,PR
Engenheiro Beltrão,4107504.0,2020-06-26,26,14000.0,False,True,4,28.57143,2020-06-25,0.0,0,0,0,14,city,PR
Entre Rios do Oeste,4107538.0,2020-06-26,26,4539.0,False,True,1,22.03128,2020-06-25,0.0,0,0,0,7,city,PR
Espigão Alto do Iguaçu,4107546.0,2020-06-26,26,4117.0,False,True,1,24.28953,2020-06-25,0.0,0,0,0,8,city,PR
Faxinal,4107603.0,2020-06-26,26,17251.0,False,True,4,23.18706,2020-06-25,0.0,0,0,0,94,city,PR
Fazenda Rio Grande,4107652.0,2020-06-26,26,100209.0,False,True,194,193.59539,2020-06-25,0.0515,10,0,0,87,city,PR
Fernandes Pinheiro,4107736.0,2020-06-26,26,5646.0,False,True,2,35.42331,2020-06-25,0.5,1,0,0,39,city,PR
Figueira,4107751.0,2020-06-26,26,7770.0,False,True,4,51.48005,2020-06-25,0.0,0,0,0,46,city,PR
Floresta,4107900.0,2020-06-26,26,6774.0,False,True,3,44.28698,2020-06-25,0.0,0,0,0,66,city,PR
Florestópolis,4108007.0,2020-06-26,26,10548.0,False,True,5,47.40235,2020-06-25,0.0,0,0,0,35,city,PR
Flórida,4108106.0,2020-06-26,26,2689.0,False,True,1,37.18855,2020-06-25,0.0,0,0,0,3,city,PR
Formosa do Oeste,4108205.0,2020-06-26,26,6578.0,False,True,2,30.40438,2020-06-25,0.0,0,0,0,10,city,PR
Foz do Iguaçu,4108304.0,2020-06-26,26,258532.0,False,True,236,91.28464,2020-06-25,0.0212,5,0,0,101,city,PR
Foz do Jordão,4108452.0,2020-06-26,26,4650.0,False,True,29,623.65591,2020-06-25,0.0,0,0,0,29,city,PR
Francisco Alves,4108320.0,2020-06-26,26,6046.0,False,True,5,82.69931,2020-06-25,0.0,0,0,0,33,city,PR
Francisco Beltrão,4108403.0,2020-06-26,26,91093.0,False,True,99,108.68014,2020-06-25,0.0303,3,0,0,88,city,PR
General Carneiro,4108502.0,2020-06-26,26,13710.0,False,True,11,80.23341,2020-06-25,0.0,0,0,0,49,city,PR
Goioerê,4108601.0,2020-06-26,26,28884.0,False,True,13,45.00762,2020-06-25,0.0769,1,0,0,87,city,PR
Goioxim,4108650.0,2020-06-26,26,7111.0,False,True,5,70.3136,2020-06-25,0.2,1,0,0,37,city,PR
Guaíra,4108809.0,2020-06-26,26,33119.0,False,True,18,54.34947,2020-06-25,0.1667,3,0,0,99,city,PR
Guairaçá,4108908.0,2020-06-26,26,6581.0,False,True,12,182.34311,2020-06-25,0.0833,1,0,0,72,city,PR
Guamiranga,4108957.0,2020-06-26,26,8739.0,False,True,1,11.44296,2020-06-25,0.0,0,0,0,7,city,PR
Guapirama,4109005.0,2020-06-26,26,3802.0,False,True,26,683.8506,2020-06-25,0.0385,1,0,0,34,city,PR
Guaporema,4109104.0,2020-06-26,26,2243.0,False,True,12,534.99777,2020-06-25,0.0833,1,0,0,31,city,PR
Guaraci,4109203.0,2020-06-26,26,5502.0,False,True,8,145.40167,2020-06-25,0.0,0,0,0,71,city,PR
Guaraniaçu,4109302.0,2020-06-26,26,12472.0,False,True,47,376.84413,2020-06-25,0.0,0,0,0,84,city,PR
Guarapuava,4109401.0,2020-06-26,26,181504.0,False,True,86,47.38188,2020-06-25,0.0233,2,0,0,92,city,PR
Guaraqueçaba,4109500.0,2020-06-26,26,7636.0,False,True,1,13.09586,2020-06-25,1.0,1,0,0,50,city,PR
Guaratuba,4109609.0,2020-06-26,26,37067.0,False,True,37,99.81925,2020-06-25,0.027,1,0,0,64,city,PR
Ibaiti,4109708.0,2020-06-26,26,31364.0,False,True,24,76.52085,2020-06-25,0.0417,1,0,0,87,city,PR
Ibema,4109757.0,2020-06-26,26,6352.0,False,True,44,692.69521,2020-06-25,0.0682,3,0,0,84,city,PR
Ibiporã,4109807.0,2020-06-26,26,54558.0,False,True,43,78.81521,2020-06-25,0.0233,1,0,0,68,city,PR
Icaraíma,4109906.0,2020-06-26,26,7904.0,False,True,2,25.30364,2020-06-25,0.0,0,0,0,26,city,PR
Iguaraçu,4110003.0,2020-06-26,26,4404.0,False,True,2,45.41326,2020-06-25,0.0,0,0,0,31,city,PR
Iguatu,4110052.0,2020-06-26,26,2256.0,False,True,4,177.30496,2020-06-25,0.0,0,0,0,32,city,PR
Imbaú,4110078.0,2020-06-26,26,13111.0,False,True,27,205.93395,2020-06-25,0.0741,2,0,0,70,city,PR
Imbituva,4110102.0,2020-06-26,26,32564.0,False,True,38,116.69328,2020-06-25,0.0263,1,0,0,48,city,PR
Importados/Indefinidos,,2020-06-26,26,,False,True,203,,2020-06-25,0.064,13,0,0,97,city,PR
Inácio Martins,4110201.0,2020-06-26,26,11125.0,False,True,7,62.92135,2020-06-25,0.0,0,0,0,53,city,PR
Inajá,4110300.0,2020-06-26,26,3109.0,False,True,2,64.32937,2020-06-25,0.0,0,0,0,11,city,PR
Indianópolis,4110409.0,2020-06-26,26,4457.0,False,True,18,403.8591,2020-06-25,0.0,0,0,0,27,city,PR
Iporã,4110607.0,2020-06-26,26,13926.0,False,True,2,14.36163,2020-06-25,0.0,0,0,0,6,city,PR
Iracema do Oeste,4110656.0,2020-06-26,26,2288.0,False,True,2,87.41259,2020-06-25,0.0,0,0,0,30,city,PR
Irati,4110706.0,2020-06-26,26,60727.0,False,True,25,41.16785,2020-06-25,0.0,0,0,0,43,city,PR
Iretama,4110805.0,2020-06-26,26,10169.0,False,True,5,49.16904,2020-06-25,0.2,1,0,0,92,city,PR
Itaguajé,4110904.0,2020-06-26,26,4466.0,False,True,8,179.13121,2020-06-25,0.0,0,0,0,20,city,PR
Itaipulândia,4110953.0,2020-06-26,26,11176.0,False,True,28,250.53686,2020-06-25,0.0,0,0,0,44,city,PR
Itambaracá,4111001.0,2020-06-26,26,6582.0,False,True,4,60.7718,2020-06-25,0.0,0,0,0,31,city,PR
Itapejara d'Oeste,4111209.0,2020-06-26,26,11964.0,False,True,3,25.07523,2020-06-25,0.0,0,0,0,33,city,PR
Itaperuçu,4111258.0,2020-06-26,26,28634.0,False,True,14,48.89292,2020-06-25,0.0714,1,0,0,70,city,PR
Itaúna do Sul,4111308.0,2020-06-26,26,2865.0,False,True,2,69.80803,2020-06-25,0.0,0,0,0,59,city,PR
Ivaí,4111407.0,2020-06-26,26,13879.0,False,True,3,21.61539,2020-06-25,0.0,0,0,0,58,city,PR
Ivaiporã,4111506.0,2020-06-26,26,31984.0,False,True,22,68.78439,2020-06-25,0.0909,2,0,0,80,city,PR
Ivaté,4111555.0,2020-06-26,26,8185.0,False,True,1,12.21747,2020-06-25,0.0,0,0,0,7,city,PR
Ivatuba,4111605.0,2020-06-26,26,3259.0,False,True,1,30.68426,2020-06-25,0.0,0,0,0,3,city,PR
Jaboti,4111704.0,2020-06-26,26,5274.0,False,True,4,75.84376,2020-06-25,0.0,0,0,0,6,city,PR
Jacarezinho,4111803.0,2020-06-26,26,39378.0,False,True,37,93.9611,2020-06-25,0.0,0,0,0,68,city,PR
Jaguapitã,4111902.0,2020-06-26,26,13620.0,False,True,8,58.73715,2020-06-25,0.25,2,0,0,70,city,PR
Jaguariaíva,4112009.0,2020-06-26,26,34857.0,False,True,48,137.70548,2020-06-25,0.0208,1,0,0,43,city,PR
Jandaia do Sul,4112108.0,2020-06-26,26,21176.0,False,True,8,37.77862,2020-06-25,0.0,0,0,0,26,city,PR
Janiópolis,4112207.0,2020-06-26,26,5245.0,False,True,6,114.39466,2020-06-25,0.0,0,0,0,35,city,PR
Japira,4112306.0,2020-06-26,26,4994.0,False,True,11,220.26432,2020-06-25,0.0,0,0,0,22,city,PR
Japurá,4112405.0,2020-06-26,26,9425.0,False,True,21,222.81167,2020-06-25,0.0,0,0,0,69,city,PR
Jardim Alegre,4112504.0,2020-06-26,26,11328.0,False,True,7,61.79379,2020-06-25,0.0,0,0,0,28,city,PR
Jardim Olinda,4112603.0,2020-06-26,26,1331.0,False,True,3,225.39444,2020-06-25,0.0,0,0,0,7,city,PR
Jataizinho,4112702.0,2020-06-26,26,12588.0,False,True,20,158.88147,2020-06-25,0.05,1,0,0,75,city,PR
Jesuítas,4112751.0,2020-06-26,26,8412.0,False,True,35,416.07228,2020-06-25,0.0857,3,0,0,35,city,PR
Joaquim Távora,4112801.0,2020-06-26,26,11908.0,False,True,29,243.53376,2020-06-25,0.0,0,0,0,26,city,PR
Jundiaí do Sul,4112900.0,2020-06-26,26,3292.0,False,True,14,425.27339,2020-06-25,0.0,0,0,0,19,city,PR
Juranda,4112959.0,2020-06-26,26,7340.0,False,True,3,40.87193,2020-06-25,0.0,0,0,0,25,city,PR
Jussara,4113007.0,2020-06-26,26,7013.0,False,True,26,370.74005,2020-06-25,0.0385,1,0,0,76,city,PR
Kaloré,4113106.0,2020-06-26,26,4100.0,False,True,1,24.39024,2020-06-25,0.0,0,0,0,44,city,PR
Lapa,4113205.0,2020-06-26,26,48163.0,False,True,29,60.2122,2020-06-25,0.0,0,0,0,88,city,PR
Laranjeiras do Sul,4113304.0,2020-06-26,26,32073.0,False,True,34,106.00817,2020-06-25,0.0,0,0,0,42,city,PR
Leópolis,4113403.0,2020-06-26,26,3954.0,False,True,14,354.07183,2020-06-25,0.0714,1,0,0,86,city,PR
Lidianópolis,4113429.0,2020-06-26,26,3310.0,False,True,2,60.42296,2020-06-25,0.0,0,0,0,11,city,PR
Lindoeste,4113452.0,2020-06-26,26,4676.0,False,True,8,171.0864,2020-06-25,0.0,0,0,0,32,city,PR
Loanda,4113502.0,2020-06-26,26,23086.0,False,True,2,8.66326,2020-06-25,0.0,0,0,0,56,city,PR
Lobato,4113601.0,2020-06-26,26,4787.0,False,True,1,20.88991,2020-06-25,0.0,0,0,0,37,city,PR
Londrina,4113700.0,2020-06-26,26,569733.0,False,True,1233,216.41716,2020-06-25,0.0511,63,0,0,102,city,PR
Luiziana,4113734.0,2020-06-26,26,7262.0,False,True,3,41.31093,2020-06-25,0.3333,1,0,0,38,city,PR
Lunardelli,4113759.0,2020-06-26,26,4794.0,False,True,1,20.85941,2020-06-25,0.0,0,0,0,12,city,PR
Lupionópolis,4113809.0,2020-06-26,26,4920.0,False,True,1,20.3252,2020-06-25,0.0,0,0,0,59,city,PR
Mallet,4113908.0,2020-06-26,26,13630.0,False,True,4,29.34703,2020-06-25,0.25,1,0,0,51,city,PR
Mamborê,4114005.0,2020-06-26,26,13132.0,False,True,9,68.53488,2020-06-25,0.1111,1,0,0,44,city,PR
Mandaguaçu,4114104.0,2020-06-26,26,22819.0,False,True,14,61.35238,2020-06-25,0.0,0,0,0,64,city,PR
Mandaguari,4114203.0,2020-06-26,26,34400.0,False,True,17,49.4186,2020-06-25,0.1176,2,0,0,67,city,PR
Mandirituba,4114302.0,2020-06-26,26,26869.0,False,True,49,182.3663,2020-06-25,0.0,0,0,0,86,city,PR
Manfrinópolis,4114351.0,2020-06-26,26,2571.0,False,True,6,233.37223,2020-06-25,0.0,0,0,0,28,city,PR
Mangueirinha,4114401.0,2020-06-26,26,16714.0,False,True,5,29.91504,2020-06-25,0.0,0,0,0,43,city,PR
Manoel Ribas,4114500.0,2020-06-26,26,13502.0,False,True,7,51.84417,2020-06-25,0.1429,1,0,0,79,city,PR
Marechal Cândido Rondon,4114609.0,2020-06-26,26,52944.0,False,True,39,73.66274,2020-06-25,0.0,0,0,0,90,city,PR
Maria Helena,4114708.0,2020-06-26,26,5677.0,False,True,14,246.60912,2020-06-25,0.0,0,0,0,36,city,PR
Marialva,4114807.0,2020-06-26,26,35496.0,False,True,10,28.17219,2020-06-25,0.0,0,0,0,52,city,PR
Marilândia do Sul,4114906.0,2020-06-26,26,8836.0,False,True,2,22.63468,2020-06-25,0.0,0,0,0,54,city,PR
Marilena,4115002.0,2020-06-26,26,7076.0,False,True,12,169.58734,2020-06-25,0.0,0,0,0,60,city,PR
Mariluz,4115101.0,2020-06-26,26,10345.0,False,True,11,106.33156,2020-06-25,0.0,0,0,0,28,city,PR
Maringá,4115200.0,2020-06-26,26,423666.0,False,True,900,212.43149,2020-06-25,0.0167,15,0,0,101,city,PR
Mariópolis,4115309.0,2020-06-26,26,6610.0,False,True,23,347.95764,2020-06-25,0.0435,1,0,0,91,city,PR
Maripá,4115358.0,2020-06-26,26,5603.0,False,True,1,17.84758,2020-06-25,0.0,0,0,0,25,city,PR
Marmeleiro,4115408.0,2020-06-26,26,14367.0,False,True,37,257.53463,2020-06-25,0.0,0,0,0,20,city,PR
Marquinho,4115457.0,2020-06-26,26,4405.0,False,True,5,113.50738,2020-06-25,0.0,0,0,0,16,city,PR
Marumbi,4115507.0,2020-06-26,26,4679.0,False,True,3,64.11626,2020-06-25,0.0,0,0,0,78,city,PR
Matelândia,4115606.0,2020-06-26,26,17943.0,False,True,49,273.087,2020-06-25,0.0,0,0,0,37,city,PR
Matinhos,4115705.0,2020-06-26,26,34720.0,False,True,19,54.7235,2020-06-25,0.0,0,0,0,89,city,PR
Mauá da Serra,4115754.0,2020-06-26,26,10601.0,False,True,4,37.73229,2020-06-25,0.0,0,0,0,16,city,PR
