city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Camargo,4303558.0,2020-07-01,27,2733.0,False,False,20,731.79656,2020-07-01,0.0,0,0,0,48,city,RS
Cambará do Sul,4303608.0,2020-07-01,27,6431.0,False,False,5,77.74841,2020-07-01,0.0,0,2,0,27,city,RS
Campestre da Serra,4303673.0,2020-07-01,27,3388.0,False,False,11,324.67532,2020-07-01,0.0,0,0,0,69,city,RS
Campinas do Sul,4303806.0,2020-07-01,27,5454.0,False,False,9,165.0165,2020-07-01,0.0,0,0,0,71,city,RS
Campo Bom,4303905.0,2020-07-01,27,66712.0,False,False,207,310.289,2020-07-01,0.0483,10,17,1,114,city,RS
Campo Novo,4304002.0,2020-07-01,27,4484.0,False,False,5,111.50758,2020-07-01,0.0,0,0,0,41,city,RS
Candelária,4304200.0,2020-07-01,27,31365.0,False,False,11,35.07094,2020-07-01,0.0,0,0,0,78,city,RS
Cândido Godói,4304309.0,2020-07-01,27,6198.0,False,False,1,16.13424,2020-07-01,0.0,0,0,0,13,city,RS
Candiota,4304358.0,2020-07-01,27,9584.0,False,False,5,52.17028,2020-07-01,0.0,0,1,0,66,city,RS
Canela,4304408.0,2020-07-01,27,44998.0,False,False,28,62.22499,2020-07-01,0.0357,1,1,0,39,city,RS
Canguçu,4304507.0,2020-07-01,27,56045.0,False,False,36,64.2341,2020-07-01,0.0556,2,0,0,96,city,RS
Canoas,4304606.0,2020-07-01,27,346616.0,False,False,591,170.50569,2020-07-01,0.0338,20,34,0,103,city,RS
Canudos do Vale,4304614.0,2020-07-01,27,1716.0,False,False,4,233.10023,2020-07-01,0.0,0,0,0,61,city,RS
Capão da Canoa,4304630.0,2020-07-01,27,53049.0,False,False,65,122.52823,2020-07-01,0.0462,3,1,0,101,city,RS
Capão do Cipó,4304655.0,2020-07-01,27,3651.0,False,False,3,82.16927,2020-07-01,0.0,0,0,0,16,city,RS
Capão do Leão,4304663.0,2020-07-01,27,25354.0,False,False,9,35.49736,2020-07-01,0.0,0,2,0,93,city,RS
Capela de Santana,4304689.0,2020-07-01,27,11940.0,False,False,3,25.12563,2020-07-01,0.0,0,0,0,34,city,RS
Capitão,4304697.0,2020-07-01,27,2757.0,False,False,16,580.34095,2020-07-01,0.0,0,0,0,52,city,RS
