city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Suzano,3552502.0,2020-06-21,26,297637.0,False,False,1174,394.44021,2020-06-21,0.0801,94,4,1,95,city,SP
Tabapuã,3552601.0,2020-06-21,26,12407.0,False,False,105,846.29645,2020-06-21,0.0286,3,6,0,41,city,SP
Tabatinga,3552700.0,2020-06-21,26,16496.0,False,False,33,200.0485,2020-06-21,0.0,0,1,0,47,city,SP
Taboão da Serra,3552809.0,2020-06-21,26,289664.0,False,False,1665,574.80391,2020-06-21,0.0697,116,42,0,89,city,SP
Taciba,3552908.0,2020-06-21,26,6285.0,False,False,1,15.9109,2020-06-21,0.0,0,0,0,2,city,SP
Taguaí,3553005.0,2020-06-21,26,13859.0,False,False,11,79.37081,2020-06-21,0.0,0,0,0,45,city,SP
Taiaçu,3553104.0,2020-06-21,26,6295.0,False,False,14,222.39873,2020-06-21,0.0,0,3,0,67,city,SP
Taiúva,3553203.0,2020-06-21,26,5566.0,False,False,3,53.89867,2020-06-21,0.0,0,0,0,33,city,SP
Tambaú,3553302.0,2020-06-21,26,23207.0,False,False,21,90.48994,2020-06-21,0.0,0,0,0,40,city,SP
Tanabi,3553401.0,2020-06-21,26,25967.0,False,False,63,242.61563,2020-06-21,0.0476,3,10,1,75,city,SP
Tapiraí,3553500.0,2020-06-21,26,7807.0,False,False,36,461.12463,2020-06-21,0.0,0,0,0,46,city,SP
Tapiratiba,3553609.0,2020-06-21,26,12960.0,False,False,4,30.8642,2020-06-21,0.0,0,0,0,47,city,SP
Taquaral,3553658.0,2020-06-21,26,2811.0,False,False,2,71.14906,2020-06-21,0.0,0,0,0,19,city,SP
Taquaritinga,3553708.0,2020-06-21,26,57177.0,False,False,41,71.70715,2020-06-21,0.0,0,0,0,64,city,SP
Taquarituba,3553807.0,2020-06-21,26,23218.0,False,False,11,47.37704,2020-06-21,0.0,0,0,0,65,city,SP
Taquarivaí,3553856.0,2020-06-21,26,5852.0,False,False,7,119.61722,2020-06-21,0.0,0,0,0,45,city,SP
Tarabai,3553906.0,2020-06-21,26,7468.0,False,False,8,107.12373,2020-06-21,0.125,1,0,0,65,city,SP
Tarumã,3553955.0,2020-06-21,26,15000.0,False,False,9,60.0,2020-06-21,0.0,0,0,0,52,city,SP
Tatuí,3554003.0,2020-06-21,26,121766.0,False,False,307,252.12292,2020-06-21,0.0489,15,9,0,88,city,SP
Taubaté,3554102.0,2020-06-21,26,314924.0,False,False,229,72.71596,2020-06-21,0.0262,6,13,0,95,city,SP
Tejupá,3554201.0,2020-06-21,26,4532.0,False,False,5,110.32657,2020-06-21,0.0,0,0,0,35,city,SP
Teodoro Sampaio,3554300.0,2020-06-21,26,23148.0,False,False,8,34.56022,2020-06-21,0.0,0,0,0,45,city,SP
Terra Roxa,3554409.0,2020-06-21,26,9370.0,False,False,58,618.9968,2020-06-21,0.0172,1,4,0,78,city,SP
Tietê,3554508.0,2020-06-21,26,42076.0,False,False,44,104.57268,2020-06-21,0.0227,1,2,0,52,city,SP
Timburi,3554607.0,2020-06-21,26,2658.0,False,False,3,112.86682,2020-06-21,0.0,0,1,0,53,city,SP
Torre de Pedra,3554656.0,2020-06-21,26,2412.0,False,False,5,207.29685,2020-06-21,0.4,2,0,0,47,city,SP
Torrinha,3554706.0,2020-06-21,26,10010.0,False,False,47,469.53047,2020-06-21,0.0213,1,2,0,47,city,SP
Trabiju,3554755.0,2020-06-21,26,1724.0,False,False,1,58.00464,2020-06-21,0.0,0,0,0,36,city,SP
Tremembé,3554805.0,2020-06-21,26,47185.0,False,False,20,42.38635,2020-06-21,0.0,0,1,0,40,city,SP
Três Fronteiras,3554904.0,2020-06-21,26,5807.0,False,False,5,86.10298,2020-06-21,0.0,0,0,0,33,city,SP
Tuiuti,3554953.0,2020-06-21,26,6894.0,False,False,8,116.04294,2020-06-21,0.0,0,0,0,58,city,SP
Tupã,3555000.0,2020-06-21,26,65524.0,False,False,35,53.41554,2020-06-21,0.0571,2,0,0,73,city,SP
Tupi Paulista,3555109.0,2020-06-21,26,15495.0,False,False,41,264.60148,2020-06-21,0.0,0,0,0,55,city,SP
Turiúba,3555208.0,2020-06-21,26,2016.0,False,False,1,49.60317,2020-06-21,1.0,1,0,0,5,city,SP
Turmalina,3555307.0,2020-06-21,26,1727.0,False,False,3,173.71164,2020-06-21,0.0,0,1,0,19,city,SP
Ubarana,3555356.0,2020-06-21,26,6309.0,False,False,8,126.80298,2020-06-21,0.0,0,0,0,11,city,SP
Ubatuba,3555406.0,2020-06-21,26,90799.0,False,False,110,121.14671,2020-06-21,0.0636,7,1,0,70,city,SP
Ubirajara,3555505.0,2020-06-21,26,4780.0,False,False,15,313.80753,2020-06-21,0.0667,1,0,0,45,city,SP
Uchoa,3555604.0,2020-06-21,26,10110.0,False,False,35,346.19189,2020-06-21,0.1143,4,2,0,48,city,SP
União Paulista,3555703.0,2020-06-21,26,1844.0,False,False,7,379.60954,2020-06-21,0.0,0,2,0,46,city,SP
