city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
,43.0,2020-06-26,26,11377239.0,True,False,24114,211.94949,2020-06-26,0.0224,540,1054,40,109,state,RS
Abdon Batista,4200051.0,2020-06-26,26,2563.0,True,False,24,936.40265,2020-06-26,0.0,0,0,0,29,city,SC
Abelardo Luz,4200101.0,2020-06-26,26,17904.0,True,False,38,212.24307,2020-06-26,0.0263,1,2,0,47,city,SC
Agrolândia,4200200.0,2020-06-26,26,10864.0,True,False,12,110.45655,2020-06-26,0.1667,2,0,0,32,city,SC
Agronômica,4200309.0,2020-06-26,26,5448.0,True,False,14,256.97504,2020-06-26,0.1429,2,0,0,40,city,SC
Água Doce,4200408.0,2020-06-26,26,7145.0,True,False,11,153.95381,2020-06-26,0.0,0,0,0,55,city,SC
Águas de Chapecó,4200507.0,2020-06-26,26,6486.0,True,False,26,400.8634,2020-06-26,0.0,0,0,0,60,city,SC
Águas Frias,4200556.0,2020-06-26,26,2366.0,True,False,1,42.26543,2020-06-26,0.0,0,0,0,32,city,SC
Águas Mornas,4200606.0,2020-06-26,26,6469.0,True,False,13,200.95842,2020-06-26,0.0,0,0,0,82,city,SC
Alfredo Wagner,4200705.0,2020-06-26,26,10036.0,True,False,4,39.85652,2020-06-26,0.0,0,0,0,32,city,SC
Alto Bela Vista,4200754.0,2020-06-26,26,1937.0,True,False,6,309.75736,2020-06-26,0.0,0,0,0,56,city,SC
Anchieta,4200804.0,2020-06-26,26,5638.0,True,False,9,159.63107,2020-06-26,0.0,0,0,0,44,city,SC
Anita Garibaldi,4201000.0,2020-06-26,26,7133.0,True,False,2,28.03869,2020-06-26,0.0,0,0,0,81,city,SC
Anitápolis,4201109.0,2020-06-26,26,3232.0,True,False,1,30.94059,2020-06-26,0.0,0,0,0,2,city,SC
Antônio Carlos,4201208.0,2020-06-26,26,8513.0,True,False,38,446.37613,2020-06-26,0.1053,4,0,0,92,city,SC
Apiúna,4201257.0,2020-06-26,26,10743.0,True,False,9,83.77548,2020-06-26,0.0,0,0,0,17,city,SC
Arabutã,4201273.0,2020-06-26,26,4267.0,True,False,33,773.37708,2020-06-26,0.0,0,0,0,72,city,SC
Araquari,4201307.0,2020-06-26,26,38129.0,True,False,57,149.49251,2020-06-26,0.0175,1,1,0,60,city,SC
Araranguá,4201406.0,2020-06-26,26,68228.0,True,False,102,149.49874,2020-06-26,0.0294,3,1,0,85,city,SC
Armazém,4201505.0,2020-06-26,26,8674.0,True,False,30,345.86119,2020-06-26,0.0,0,0,0,72,city,SC
Arroio Trinta,4201604.0,2020-06-26,26,3550.0,True,False,19,535.21127,2020-06-26,0.0,0,2,0,23,city,SC
Arvoredo,4201653.0,2020-06-26,26,2240.0,True,False,20,892.85714,2020-06-26,0.05,1,0,0,54,city,SC
Ascurra,4201703.0,2020-06-26,26,7934.0,True,False,12,151.24779,2020-06-26,0.0,0,4,0,30,city,SC
Atalanta,4201802.0,2020-06-26,26,3210.0,True,False,5,155.76324,2020-06-26,0.0,0,0,0,41,city,SC
Aurora,4201901.0,2020-06-26,26,5679.0,True,False,7,123.26114,2020-06-26,0.0,0,1,0,79,city,SC
Balneário Arroio do Silva,4201950.0,2020-06-26,26,13071.0,True,False,51,390.17673,2020-06-26,0.0196,1,1,0,94,city,SC
Balneário Barra do Sul,4202057.0,2020-06-26,26,10795.0,True,False,25,231.5887,2020-06-26,0.0,0,1,0,64,city,SC
Balneário Camboriú,4202008.0,2020-06-26,26,142295.0,True,False,1274,895.3231,2020-06-26,0.0078,10,98,1,101,city,SC
Balneário Gaivota,4202073.0,2020-06-26,26,10979.0,True,False,11,100.19127,2020-06-26,0.0909,1,0,0,84,city,SC
Balneário Piçarras,4212809.0,2020-06-26,26,23147.0,True,False,101,436.34164,2020-06-26,0.0099,1,7,0,79,city,SC
Balneário Rincão,4220000.0,2020-06-26,26,12760.0,True,False,9,70.53292,2020-06-26,0.0,0,0,0,53,city,SC
Barra Velha,4202107.0,2020-06-26,26,29168.0,True,False,53,181.70598,2020-06-26,0.0,0,2,0,79,city,SC
Bela Vista do Toldo,4202131.0,2020-06-26,26,6337.0,True,False,2,31.56068,2020-06-26,0.0,0,1,0,19,city,SC
Benedito Novo,4202206.0,2020-06-26,26,11652.0,True,False,10,85.82218,2020-06-26,0.0,0,0,0,56,city,SC
Biguaçu,4202305.0,2020-06-26,26,68481.0,True,False,173,252.62482,2020-06-26,0.0173,3,4,0,86,city,SC
Blumenau,4202404.0,2020-06-26,26,357199.0,True,False,1428,399.77716,2020-06-26,0.0049,7,164,1,97,city,SC
Bocaina do Sul,4202438.0,2020-06-26,26,3474.0,True,False,1,28.78526,2020-06-26,0.0,0,0,0,22,city,SC
Bombinhas,4202453.0,2020-06-26,26,19769.0,True,False,161,814.40639,2020-06-26,0.0,0,4,0,53,city,SC
Bom Jardim da Serra,4202503.0,2020-06-26,26,4743.0,True,False,1,21.0837,2020-06-26,0.0,0,0,0,24,city,SC
Bom Jesus,4202537.0,2020-06-26,26,3010.0,True,False,27,897.00997,2020-06-26,0.0,0,0,0,18,city,SC
Bom Retiro,4202602.0,2020-06-26,26,9966.0,True,False,1,10.03412,2020-06-26,0.0,0,0,0,8,city,SC
Botuverá,4202701.0,2020-06-26,26,5246.0,True,False,7,133.435,2020-06-26,0.0,0,0,0,82,city,SC
Braço do Norte,4202800.0,2020-06-26,26,33450.0,True,False,175,523.16891,2020-06-26,0.0114,2,12,0,104,city,SC
