city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Porto Mauá,4315057.0,2020-06-22,26,2374.0,False,False,1,42.123,2020-06-22,0.0,0,0,0,34,city,RS
Porto Xavier,4315107.0,2020-06-22,26,10246.0,False,False,29,283.03728,2020-06-22,0.0,0,0,0,13,city,RS
Pouso Novo,4315131.0,2020-06-22,26,1639.0,False,False,3,183.03844,2020-06-22,0.0,0,0,0,49,city,RS
Presidente Lucena,4315149.0,2020-06-22,26,2901.0,False,False,12,413.65047,2020-06-22,0.0,0,1,0,8,city,RS
Progresso,4315156.0,2020-06-22,26,6244.0,False,False,23,368.35362,2020-06-22,0.0,0,0,0,43,city,RS
Protásio Alves,4315172.0,2020-06-22,26,1947.0,False,False,1,51.36107,2020-06-22,0.0,0,0,0,19,city,RS
Quaraí,4315305.0,2020-06-22,26,22687.0,False,False,15,66.11716,2020-06-22,0.1333,2,0,0,60,city,RS
Quatro Irmãos,4315313.0,2020-06-22,26,1849.0,False,False,1,54.08329,2020-06-22,0.0,0,0,0,22,city,RS
Quinze de Novembro,4315354.0,2020-06-22,26,3796.0,False,False,1,26.34352,2020-06-22,0.0,0,0,0,7,city,RS
Redentora,4315404.0,2020-06-22,26,11549.0,False,False,5,43.29379,2020-06-22,0.0,0,0,0,33,city,RS
Restinga Sêca,4315503.0,2020-06-22,26,15789.0,False,False,22,139.33751,2020-06-22,0.0455,1,0,1,42,city,RS
Rio dos Índios,4315552.0,2020-06-22,26,2752.0,False,False,5,181.68605,2020-06-22,0.0,0,0,0,34,city,RS
Rio Grande,4315602.0,2020-06-22,26,211005.0,False,False,114,54.02716,2020-06-22,0.0175,2,0,0,92,city,RS
Rio Pardo,4315701.0,2020-06-22,26,38275.0,False,False,7,18.2887,2020-06-22,0.0,0,0,0,71,city,RS
Roca Sales,4315800.0,2020-06-22,26,11393.0,False,False,24,210.65567,2020-06-22,0.0833,2,0,0,53,city,RS
Rodeio Bonito,4315909.0,2020-06-22,26,5867.0,False,False,1,17.04449,2020-06-22,0.0,0,0,0,3,city,RS
Rolante,4316006.0,2020-06-22,26,21349.0,False,False,16,74.94496,2020-06-22,0.0,0,0,0,89,city,RS
Ronda Alta,4316105.0,2020-06-22,26,10601.0,False,False,27,254.69295,2020-06-22,0.0,0,2,0,39,city,RS
Rondinha,4316204.0,2020-06-22,26,5130.0,False,False,2,38.98635,2020-06-22,0.0,0,0,0,21,city,RS
Roque Gonzales,4316303.0,2020-06-22,26,6847.0,False,False,3,43.81481,2020-06-22,0.0,0,0,0,14,city,RS
Rosário do Sul,4316402.0,2020-06-22,26,39422.0,False,False,3,7.60996,2020-06-22,0.0,0,0,0,63,city,RS
Sagrada Família,4316428.0,2020-06-22,26,2609.0,False,False,2,76.65772,2020-06-22,0.0,0,0,0,14,city,RS
Saldanha Marinho,4316436.0,2020-06-22,26,2650.0,False,False,34,1283.01887,2020-06-22,0.1176,4,0,0,55,city,RS
Salto do Jacuí,4316451.0,2020-06-22,26,12449.0,False,False,25,200.81934,2020-06-22,0.0,0,0,0,34,city,RS
Salvador do Sul,4316501.0,2020-06-22,26,7799.0,False,False,2,25.64431,2020-06-22,0.0,0,0,0,60,city,RS
Sananduva,4316600.0,2020-06-22,26,16270.0,False,False,29,178.24216,2020-06-22,0.0,0,1,0,79,city,RS
Santa Bárbara do Sul,4316709.0,2020-06-22,26,7994.0,False,False,3,37.52815,2020-06-22,0.0,0,0,0,58,city,RS
Santa Cecília do Sul,4316733.0,2020-06-22,26,1639.0,False,False,14,854.17938,2020-06-22,0.0,0,0,0,26,city,RS
Santa Clara do Sul,4316758.0,2020-06-22,26,6603.0,False,False,23,348.32652,2020-06-22,0.0,0,0,0,61,city,RS
Santa Cruz do Sul,4316808.0,2020-06-22,26,130416.0,False,False,122,93.5468,2020-06-22,0.0082,1,1,0,79,city,RS
Santa Maria,4316907.0,2020-06-22,26,282123.0,False,False,488,172.9742,2020-06-22,0.0266,13,13,0,93,city,RS
