city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Caconde,3508702.0,2020-06-12,24,18985.0,False,False,2,10.53463,2020-06-12,0.0,0,0,0,46,city,SP
Caiabu,3508900.0,2020-06-12,24,4191.0,False,False,5,119.30327,2020-06-12,0.2,1,0,0,63,city,SP
Caieiras,3509007.0,2020-06-12,24,101470.0,False,False,426,419.82852,2020-06-12,0.0939,40,18,0,80,city,SP
Caiuá,3509106.0,2020-06-12,24,5874.0,False,False,3,51.07252,2020-06-12,0.0,0,0,0,9,city,SP
Cajamar,3509205.0,2020-06-12,24,76801.0,False,False,441,574.21127,2020-06-12,0.0658,29,25,1,75,city,SP
Cajati,3509254.0,2020-06-12,24,28549.0,False,False,32,112.08799,2020-06-12,0.0,0,0,0,51,city,SP
Cajobi,3509304.0,2020-06-12,24,10542.0,False,False,9,85.37279,2020-06-12,0.1111,1,0,0,44,city,SP
Cajuru,3509403.0,2020-06-12,24,26167.0,False,False,8,30.57286,2020-06-12,0.125,1,1,0,60,city,SP
Campina do Monte Alegre,3509452.0,2020-06-12,24,6024.0,False,False,20,332.00531,2020-06-12,0.0,0,0,0,29,city,SP
Campinas,3509502.0,2020-06-12,24,1204073.0,False,False,3490,289.84954,2020-06-12,0.039,136,199,6,87,city,SP
Campo Limpo Paulista,3509601.0,2020-06-12,24,84650.0,False,False,141,166.56822,2020-06-12,0.1064,15,3,0,58,city,SP
Campos do Jordão,3509700.0,2020-06-12,24,52088.0,False,False,72,138.22761,2020-06-12,0.0139,1,8,0,61,city,SP
Campos Novos Paulista,3509809.0,2020-06-12,24,4965.0,False,False,0,,2020-06-12,0.0,0,0,0,15,city,SP
Cananéia,3509908.0,2020-06-12,24,12540.0,False,False,20,159.48963,2020-06-12,0.1,2,0,0,56,city,SP
Canas,3509957.0,2020-06-12,24,5138.0,False,False,1,19.46283,2020-06-12,0.0,0,0,0,37,city,SP
Cândido Mota,3510005.0,2020-06-12,24,31280.0,False,False,14,44.75703,2020-06-12,0.0,0,0,0,39,city,SP
Cândido Rodrigues,3510104.0,2020-06-12,24,2793.0,False,False,17,608.66452,2020-06-12,0.0,0,0,0,22,city,SP
Capão Bonito,3510203.0,2020-06-12,24,47138.0,False,False,29,61.52149,2020-06-12,0.1379,4,0,0,59,city,SP
Capela do Alto,3510302.0,2020-06-12,24,20706.0,False,False,55,265.62349,2020-06-12,0.0,0,1,0,53,city,SP
Capivari,3510401.0,2020-06-12,24,55768.0,False,False,81,145.24458,2020-06-12,0.0,0,4,0,25,city,SP
Caraguatatuba,3510500.0,2020-06-12,24,121532.0,False,False,230,189.25057,2020-06-12,0.0435,10,5,0,68,city,SP
Carapicuíba,3510609.0,2020-06-12,24,400927.0,False,False,1508,376.12832,2020-06-12,0.071,107,55,1,91,city,SP
Cardoso,3510708.0,2020-06-12,24,12326.0,False,False,0,,2020-06-12,0.0,0,0,0,22,city,SP
Casa Branca,3510807.0,2020-06-12,24,30380.0,False,False,9,29.62475,2020-06-12,0.0,0,0,0,31,city,SP
Cássia dos Coqueiros,3510906.0,2020-06-12,24,2523.0,False,False,7,277.44748,2020-06-12,0.0,0,1,0,14,city,SP
Castilho,3511003.0,2020-06-12,24,21006.0,False,False,6,28.56327,2020-06-12,0.1667,1,0,0,58,city,SP
Catanduva,3511102.0,2020-06-12,24,121862.0,False,False,210,172.32607,2020-06-12,0.0571,12,10,0,67,city,SP
Catiguá,3511201.0,2020-06-12,24,7804.0,False,False,7,89.69759,2020-06-12,0.0,0,0,0,33,city,SP
Cedral,3511300.0,2020-06-12,24,9237.0,False,False,8,86.60821,2020-06-12,0.0,0,0,0,70,city,SP
Cerqueira César,3511409.0,2020-06-12,24,19985.0,False,False,7,35.02627,2020-06-12,0.0,0,0,0,38,city,SP
Cerquilho,3511508.0,2020-06-12,24,48949.0,False,False,26,53.11651,2020-06-12,0.1154,3,1,0,30,city,SP
Cesário Lange,3511607.0,2020-06-12,24,18148.0,False,False,11,60.61274,2020-06-12,0.0909,1,0,0,26,city,SP
Charqueada,3511706.0,2020-06-12,24,17190.0,False,False,70,407.2135,2020-06-12,0.0429,3,0,0,44,city,SP
Chavantes,3557204.0,2020-06-12,24,12418.0,False,False,1,8.05283,2020-06-12,0.0,0,0,0,53,city,SP
Colina,3512001.0,2020-06-12,24,18468.0,False,False,12,64.97726,2020-06-12,0.1667,2,1,0,46,city,SP
Colômbia,3512100.0,2020-06-12,24,6210.0,False,False,1,16.10306,2020-06-12,0.0,0,1,0,1,city,SP
Conchal,3512209.0,2020-06-12,24,28050.0,False,False,14,49.91087,2020-06-12,0.0,0,0,0,43,city,SP
Conchas,3512308.0,2020-06-12,24,17896.0,False,False,14,78.22977,2020-06-12,0.1429,2,1,0,60,city,SP
Cordeirópolis,3512407.0,2020-06-12,24,24528.0,False,False,69,281.31115,2020-06-12,0.029,2,0,0,50,city,SP
Coroados,3512506.0,2020-06-12,24,6058.0,False,False,14,231.09937,2020-06-12,0.0714,1,0,0,43,city,SP
Coronel Macedo,3512605.0,2020-06-12,24,4681.0,False,False,2,42.72591,2020-06-12,0.5,1,0,0,15,city,SP
Corumbataí,3512704.0,2020-06-12,24,4055.0,False,False,8,197.2873,2020-06-12,0.0,0,0,0,7,city,SP
Cosmópolis,3512803.0,2020-06-12,24,72252.0,False,False,85,117.6438,2020-06-12,0.0235,2,4,1,46,city,SP
Cosmorama,3512902.0,2020-06-12,24,7307.0,False,False,6,82.11304,2020-06-12,0.1667,1,0,0,46,city,SP
Cotia,3513009.0,2020-06-12,24,249210.0,False,False,810,325.02709,2020-06-12,0.079,64,18,0,87,city,SP
Cravinhos,3513108.0,2020-06-12,24,35292.0,False,False,38,107.67313,2020-06-12,0.1053,4,0,0,71,city,SP
Cristais Paulista,3513207.0,2020-06-12,24,8631.0,False,False,1,11.58614,2020-06-12,0.0,0,0,0,2,city,SP
Cruzeiro,3513405.0,2020-06-12,24,82238.0,False,False,42,51.07128,2020-06-12,0.0476,2,0,0,59,city,SP
Cubatão,3513504.0,2020-06-12,24,130705.0,False,False,994,760.49118,2020-06-12,0.0503,50,87,1,64,city,SP
Cunha,3513603.0,2020-06-12,24,21547.0,False,False,6,27.8461,2020-06-12,0.0,0,1,0,38,city,SP
Descalvado,3513702.0,2020-06-12,24,33718.0,False,False,14,41.52085,2020-06-12,0.0714,1,0,0,27,city,SP
Diadema,3513801.0,2020-06-12,24,423884.0,False,False,1886,444.93305,2020-06-12,0.0663,125,46,9,78,city,SP
Dirce Reis,3513850.0,2020-06-12,24,1793.0,False,False,1,55.77245,2020-06-12,0.0,0,0,0,3,city,SP
Divinolândia,3513900.0,2020-06-12,24,11146.0,False,False,1,8.97183,2020-06-12,0.0,0,0,0,36,city,SP
Dobrada,3514007.0,2020-06-12,24,8929.0,False,False,4,44.79785,2020-06-12,0.0,0,0,0,50,city,SP
Dois Córregos,3514106.0,2020-06-12,24,27315.0,False,False,6,21.96595,2020-06-12,0.3333,2,0,0,38,city,SP
Dolcinópolis,3514205.0,2020-06-12,24,2115.0,False,False,5,236.40662,2020-06-12,0.2,1,0,0,21,city,SP
Dourado,3514304.0,2020-06-12,24,8873.0,False,False,14,157.78204,2020-06-12,0.0,0,4,0,28,city,SP
Dracena,3514403.0,2020-06-12,24,46793.0,False,False,40,85.48287,2020-06-12,0.05,2,2,0,72,city,SP
Duartina,3514502.0,2020-06-12,24,12445.0,False,False,14,112.49498,2020-06-12,0.0,0,1,0,58,city,SP
Dumont,3514601.0,2020-06-12,24,9868.0,False,False,5,50.66883,2020-06-12,0.0,0,0,0,38,city,SP
Echaporã,3514700.0,2020-06-12,24,6102.0,False,False,2,32.77614,2020-06-12,0.0,0,0,0,10,city,SP
Eldorado,3514809.0,2020-06-12,24,15494.0,False,False,13,83.90345,2020-06-12,0.0769,1,0,0,65,city,SP
Elias Fausto,3514908.0,2020-06-12,24,17772.0,False,False,18,101.28292,2020-06-12,0.0556,1,0,0,54,city,SP
Elisiário,3514924.0,2020-06-12,24,3651.0,False,False,1,27.38976,2020-06-12,0.0,0,0,0,31,city,SP
Embaúba,3514957.0,2020-06-12,24,2452.0,False,False,9,367.04731,2020-06-12,0.0,0,0,0,11,city,SP
Embu das Artes,3515004.0,2020-06-12,24,273726.0,False,False,791,288.97511,2020-06-12,0.0847,67,30,1,80,city,SP
Embu-Guaçu,3515103.0,2020-06-12,24,69385.0,False,False,180,259.42207,2020-06-12,0.0556,10,2,0,68,city,SP
Emilianópolis,3515129.0,2020-06-12,24,3214.0,False,False,4,124.45551,2020-06-12,0.0,0,0,0,32,city,SP
Engenheiro Coelho,3515152.0,2020-06-12,24,20773.0,False,False,25,120.34853,2020-06-12,0.0,0,5,0,50,city,SP
Espírito Santo do Pinhal,3515186.0,2020-06-12,24,44330.0,False,False,20,45.11617,2020-06-12,0.0,0,0,0,51,city,SP
Estiva Gerbi,3557303.0,2020-06-12,24,11304.0,False,False,7,61.92498,2020-06-12,0.0,0,0,0,63,city,SP
Estrela d'Oeste,3515202.0,2020-06-12,24,8419.0,False,False,24,285.06949,2020-06-12,0.0,0,2,0,50,city,SP
Euclides da Cunha Paulista,3515350.0,2020-06-12,24,9371.0,False,False,4,42.68488,2020-06-12,0.0,0,0,0,21,city,SP
Fartura,3515400.0,2020-06-12,24,16036.0,False,False,10,62.35969,2020-06-12,0.1,1,3,0,58,city,SP
Fernandópolis,3515509.0,2020-06-12,24,69116.0,False,False,160,231.49488,2020-06-12,0.0063,1,0,0,59,city,SP
Fernando Prestes,3515608.0,2020-06-12,24,5783.0,False,False,6,103.75238,2020-06-12,0.0,0,0,0,32,city,SP
