city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Milton Brandão,2206357.0,2020-06-22,26,6613.0,False,False,3,45.36519,2020-06-22,0.0,0,0,0,28,city,PI
Monsenhor Gil,2206407.0,2020-06-22,26,10564.0,False,False,47,444.90723,2020-06-22,0.0426,2,0,0,57,city,PI
Monsenhor Hipólito,2206506.0,2020-06-22,26,7749.0,False,False,31,400.05162,2020-06-22,0.0323,1,-1,0,52,city,PI
Monte Alegre do Piauí,2206605.0,2020-06-22,26,10613.0,False,False,8,75.37925,2020-06-22,0.0,0,0,0,13,city,PI
Morro Cabeça no Tempo,2206654.0,2020-06-22,26,4532.0,False,False,11,242.71845,2020-06-22,0.0,0,0,0,56,city,PI
Morro do Chapéu do Piauí,2206670.0,2020-06-22,26,6796.0,False,False,64,941.73043,2020-06-22,0.0,0,6,0,45,city,PI
Murici dos Portelas,2206696.0,2020-06-22,26,9159.0,False,False,6,65.50934,2020-06-22,0.1667,1,2,0,8,city,PI
Nazaré do Piauí,2206704.0,2020-06-22,26,7339.0,False,False,1,13.62583,2020-06-22,0.0,0,0,0,61,city,PI
Nazária,2206720.0,2020-06-22,26,8570.0,False,False,9,105.0175,2020-06-22,0.1111,1,0,0,63,city,PI
Nossa Senhora de Nazaré,2206753.0,2020-06-22,26,4870.0,False,False,6,123.20329,2020-06-22,0.0,0,2,0,10,city,PI
Nossa Senhora dos Remédios,2206803.0,2020-06-22,26,8692.0,False,False,58,667.28026,2020-06-22,0.0345,2,8,0,35,city,PI
Nova Santa Rita,2207959.0,2020-06-22,26,4374.0,False,False,0,,2020-06-22,0.0,0,0,0,36,city,PI
Novo Oriente do Piauí,2206902.0,2020-06-22,26,6565.0,False,False,1,15.23229,2020-06-22,0.0,0,0,0,3,city,PI
Novo Santo Antônio,2206951.0,2020-06-22,26,2991.0,False,False,3,100.3009,2020-06-22,0.0,0,0,0,31,city,PI
Oeiras,2207009.0,2020-06-22,26,37029.0,False,False,132,356.47736,2020-06-22,0.0,0,6,0,59,city,PI
Olho D'Água do Piauí,2207108.0,2020-06-22,26,2459.0,False,False,12,488.00325,2020-06-22,0.0833,1,0,0,36,city,PI
Padre Marcos,2207207.0,2020-06-22,26,6868.0,False,False,4,58.24112,2020-06-22,0.25,1,0,0,34,city,PI
Paes Landim,2207306.0,2020-06-22,26,4129.0,False,False,1,24.21894,2020-06-22,0.0,0,0,0,13,city,PI
Pajeú do Piauí,2207355.0,2020-06-22,26,3389.0,False,False,1,29.50723,2020-06-22,0.0,0,0,0,4,city,PI
Palmeira do Piauí,2207405.0,2020-06-22,26,5043.0,False,False,3,59.4884,2020-06-22,0.0,0,0,0,12,city,PI
Palmeirais,2207504.0,2020-06-22,26,14539.0,False,False,6,41.26831,2020-06-22,0.3333,2,0,0,56,city,PI
Parnaguá,2207603.0,2020-06-22,26,10791.0,False,False,4,37.06793,2020-06-22,0.0,0,1,0,34,city,PI
Parnaíba,2207702.0,2020-06-22,26,153078.0,False,False,1959,1279.73974,2020-06-22,0.025,49,145,3,87,city,PI
Passagem Franca do Piauí,2207751.0,2020-06-22,26,4313.0,False,False,12,278.22861,2020-06-22,0.0,0,2,0,36,city,PI
Patos do Piauí,2207777.0,2020-06-22,26,6392.0,False,False,4,62.57822,2020-06-22,0.0,0,0,0,14,city,PI
Pau D'Arco do Piauí,2207793.0,2020-06-22,26,4045.0,False,False,22,543.88133,2020-06-22,0.0,0,5,0,40,city,PI
Paulistana,2207801.0,2020-06-22,26,20523.0,False,False,18,87.70648,2020-06-22,0.0,0,0,0,35,city,PI
Pavussu,2207850.0,2020-06-22,26,3677.0,False,False,7,190.37259,2020-06-22,0.1429,1,0,0,39,city,PI
Pedro II,2207900.0,2020-06-22,26,38742.0,False,False,69,178.10129,2020-06-22,0.0725,5,1,0,65,city,PI
Pedro Laurentino,2207934.0,2020-06-22,26,2536.0,False,False,5,197.16088,2020-06-22,0.0,0,0,0,34,city,PI
Picos,2208007.0,2020-06-22,26,78222.0,False,False,418,534.37652,2020-06-22,0.0167,7,13,1,69,city,PI
Pimenteiras,2208106.0,2020-06-22,26,12127.0,False,False,91,750.39169,2020-06-22,0.011,1,17,0,71,city,PI
Pio IX,2208205.0,2020-06-22,26,18425.0,False,False,16,86.83853,2020-06-22,0.0625,1,0,0,57,city,PI
Piracuruca,2208304.0,2020-06-22,26,28791.0,False,False,94,326.49092,2020-06-22,0.0426,4,4,0,78,city,PI
Piripiri,2208403.0,2020-06-22,26,63742.0,False,False,242,379.65549,2020-06-22,0.0248,6,16,0,59,city,PI
Porto,2208502.0,2020-06-22,26,12568.0,False,False,14,111.39402,2020-06-22,0.0,0,2,0,51,city,PI
Prata do Piauí,2208601.0,2020-06-22,26,3151.0,False,False,2,63.47191,2020-06-22,0.0,0,0,0,14,city,PI
Queimada Nova,2208650.0,2020-06-22,26,8992.0,False,False,41,455.96085,2020-06-22,0.0,0,1,0,56,city,PI
Redenção do Gurguéia,2208700.0,2020-06-22,26,8778.0,False,False,3,34.17635,2020-06-22,0.0,0,0,0,46,city,PI
Regeneração,2208809.0,2020-06-22,26,17978.0,False,False,10,55.62354,2020-06-22,0.0,0,0,0,51,city,PI
Ribeira do Piauí,2208874.0,2020-06-22,26,4477.0,False,False,4,89.34554,2020-06-22,0.0,0,1,0,66,city,PI
Ribeiro Gonçalves,2208908.0,2020-06-22,26,7341.0,False,False,90,1225.99101,2020-06-22,0.0222,2,9,0,41,city,PI
Rio Grande do Piauí,2209005.0,2020-06-22,26,6432.0,False,False,13,202.11443,2020-06-22,0.0769,1,-1,0,59,city,PI
Santa Cruz do Piauí,2209104.0,2020-06-22,26,6240.0,False,False,1,16.02564,2020-06-22,0.0,0,0,0,34,city,PI
Santa Filomena,2209203.0,2020-06-22,26,6253.0,False,False,2,31.98465,2020-06-22,0.0,0,0,0,26,city,PI
