city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Ibirapuitã,4309951.0,2020-06-14,25,4013.0,False,False,25,622.97533,2020-06-14,0.08,2,0,0,58,city,RS
Ibirubá,4310009.0,2020-06-14,25,20350.0,False,False,38,186.73219,2020-06-14,0.0263,1,0,0,35,city,RS
Igrejinha,4310108.0,2020-06-14,25,36899.0,False,False,7,18.9707,2020-06-14,0.0,0,0,0,18,city,RS
Ijuí,4310207.0,2020-06-14,25,83475.0,False,False,46,55.10632,2020-06-14,0.0217,1,0,0,46,city,RS
Imbé,4310330.0,2020-06-14,25,22800.0,False,False,12,52.63158,2020-06-14,0.0,0,0,0,64,city,RS
Imigrante,4310363.0,2020-06-14,25,3120.0,False,False,10,320.51282,2020-06-14,0.0,0,0,0,38,city,RS
Independência,4310405.0,2020-06-14,25,6167.0,False,False,1,16.21534,2020-06-14,0.0,0,0,0,17,city,RS
Inhacorá,4310413.0,2020-06-14,25,2226.0,False,False,2,89.84726,2020-06-14,0.0,0,0,0,13,city,RS
Itacurubi,4310553.0,2020-06-14,25,3465.0,False,False,9,259.74026,2020-06-14,0.0,0,0,0,10,city,RS
Itaqui,4310603.0,2020-06-14,25,37620.0,False,False,4,10.63264,2020-06-14,0.0,0,0,0,36,city,RS
Itati,4310652.0,2020-06-14,25,2419.0,False,False,4,165.35759,2020-06-14,0.0,0,0,0,18,city,RS
Itatiba do Sul,4310702.0,2020-06-14,25,3324.0,False,False,4,120.33694,2020-06-14,0.0,0,0,0,11,city,RS
Ivoti,4310801.0,2020-06-14,25,24293.0,False,False,16,65.86259,2020-06-14,0.0625,1,0,0,87,city,RS
Jaboticaba,4310850.0,2020-06-14,25,3810.0,False,False,1,26.24672,2020-06-14,0.0,0,0,0,25,city,RS
Jacutinga,4310900.0,2020-06-14,25,3561.0,False,False,2,56.164,2020-06-14,0.0,0,0,0,9,city,RS
Jaguarão,4311007.0,2020-06-14,25,26680.0,False,False,0,,2020-06-14,0.0,0,0,0,9,city,RS
