city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Barra de São Miguel,2501708.0,2020-06-16,25,6036.0,False,False,5,82.83632,2020-06-16,0.2,1,1,0,56,city,PB
Bayeux,2501807.0,2020-06-16,25,96880.0,False,False,601,620.35508,2020-06-16,0.0682,41,19,0,70,city,PB
Belém,2501906.0,2020-06-16,25,17676.0,False,False,112,633.62752,2020-06-16,0.0089,1,11,0,36,city,PB
Belém do Brejo do Cruz,2502003.0,2020-06-16,25,7342.0,False,False,6,81.7216,2020-06-16,0.0,0,0,0,30,city,PB
Bernardino Batista,2502052.0,2020-06-16,25,3501.0,False,False,2,57.12654,2020-06-16,0.0,0,0,0,14,city,PB
Boa Ventura,2502102.0,2020-06-16,25,5366.0,False,False,1,18.63586,2020-06-16,0.0,0,0,0,21,city,PB
Boa Vista,2502151.0,2020-06-16,25,7051.0,False,False,47,666.57212,2020-06-16,0.0,0,0,0,32,city,PB
Bom Jesus,2502201.0,2020-06-16,25,2561.0,False,False,2,78.09449,2020-06-16,0.0,0,0,0,58,city,PB
Bom Sucesso,2502300.0,2020-06-16,25,4975.0,False,False,5,100.50251,2020-06-16,0.0,0,0,0,12,city,PB
Bonito de Santa Fé,2502409.0,2020-06-16,25,11917.0,False,False,1,8.39137,2020-06-16,0.0,0,0,0,18,city,PB
Boqueirão,2502508.0,2020-06-16,25,17804.0,False,False,70,393.17007,2020-06-16,0.0143,1,3,0,53,city,PB
Borborema,2502706.0,2020-06-16,25,5263.0,False,False,2,38.00114,2020-06-16,0.0,0,0,0,41,city,PB
Brejo do Cruz,2502805.0,2020-06-16,25,14122.0,False,False,43,304.48945,2020-06-16,0.0233,1,5,0,54,city,PB
Brejo dos Santos,2502904.0,2020-06-16,25,6449.0,False,False,3,46.51884,2020-06-16,0.0,0,0,0,12,city,PB
Caaporã,2503001.0,2020-06-16,25,21828.0,False,False,610,2794.57577,2020-06-16,0.0131,8,9,0,54,city,PB
Cabaceiras,2503100.0,2020-06-16,25,5611.0,False,False,7,124.75495,2020-06-16,0.0,0,0,0,26,city,PB
Cabedelo,2503209.0,2020-06-16,25,67736.0,False,False,1451,2142.14007,2020-06-16,0.0076,11,23,0,77,city,PB
Cachoeira dos Índios,2503308.0,2020-06-16,25,10244.0,False,False,29,283.09254,2020-06-16,0.0345,1,8,0,29,city,PB
Cacimba de Areia,2503407.0,2020-06-16,25,3682.0,False,False,6,162.95492,2020-06-16,0.0,0,1,0,19,city,PB
Cacimba de Dentro,2503506.0,2020-06-16,25,17187.0,False,False,36,209.46064,2020-06-16,0.0,0,0,0,32,city,PB
Cacimbas,2503555.0,2020-06-16,25,7173.0,False,False,25,348.52921,2020-06-16,0.04,1,1,0,26,city,PB
Caiçara,2503605.0,2020-06-16,25,7201.0,False,False,65,902.65241,2020-06-16,0.0154,1,19,0,47,city,PB
Cajazeiras,2503704.0,2020-06-16,25,61993.0,False,False,260,419.40219,2020-06-16,0.0269,7,21,0,57,city,PB
Cajazeirinhas,2503753.0,2020-06-16,25,3193.0,False,False,1,31.31851,2020-06-16,0.0,0,0,0,40,city,PB
Caldas Brandão,2503803.0,2020-06-16,25,6014.0,False,False,34,565.34752,2020-06-16,0.0588,2,6,0,30,city,PB
Camalaú,2503902.0,2020-06-16,25,6013.0,False,False,1,16.63063,2020-06-16,0.0,0,1,0,1,city,PB
Campina Grande,2504009.0,2020-06-16,25,409731.0,False,False,4512,1101.21031,2020-06-16,0.0135,61,215,5,82,city,PB
Capim,2504033.0,2020-06-16,25,6523.0,False,False,72,1103.7866,2020-06-16,0.0278,2,7,0,43,city,PB
Caraúbas,2504074.0,2020-06-16,25,4162.0,False,False,3,72.08073,2020-06-16,0.0,0,1,0,14,city,PB
Carrapateira,2504108.0,2020-06-16,25,2659.0,False,False,1,37.60812,2020-06-16,0.0,0,0,0,26,city,PB
Casserengue,2504157.0,2020-06-16,25,7468.0,False,False,67,897.16122,2020-06-16,0.0,0,14,0,47,city,PB
Catingueira,2504207.0,2020-06-16,25,4932.0,False,False,7,141.93025,2020-06-16,0.1429,1,0,0,50,city,PB
Catolé do Rocha,2504306.0,2020-06-16,25,30546.0,False,False,91,297.91135,2020-06-16,0.044,4,5,0,31,city,PB
Caturité,2504355.0,2020-06-16,25,4852.0,False,False,32,659.52185,2020-06-16,0.0,0,2,0,32,city,PB
Conceição,2504405.0,2020-06-16,25,18982.0,False,False,5,26.34074,2020-06-16,0.0,0,0,0,34,city,PB
Condado,2504504.0,2020-06-16,25,6654.0,False,False,53,796.51338,2020-06-16,0.0,0,0,0,42,city,PB
Conde,2504603.0,2020-06-16,25,24670.0,False,False,199,806.64775,2020-06-16,0.0151,3,11,0,57,city,PB
Congo,2504702.0,2020-06-16,25,4786.0,False,False,13,271.62557,2020-06-16,0.0769,1,2,0,60,city,PB
Coremas,2504801.0,2020-06-16,25,15445.0,False,False,23,148.91551,2020-06-16,0.0,0,1,0,56,city,PB
Coxixola,2504850.0,2020-06-16,25,1921.0,False,False,8,416.44977,2020-06-16,0.0,0,1,0,54,city,PB
Cruz do Espírito Santo,2504900.0,2020-06-16,25,17319.0,False,False,165,952.7109,2020-06-16,0.0606,10,1,0,57,city,PB
Cubati,2505006.0,2020-06-16,25,7797.0,False,False,15,192.38169,2020-06-16,0.0,0,2,0,19,city,PB
Cuité,2505105.0,2020-06-16,25,20338.0,False,False,27,132.75642,2020-06-16,0.037,1,5,0,36,city,PB
Cuité de Mamanguape,2505238.0,2020-06-16,25,6353.0,False,False,23,362.03368,2020-06-16,0.0,0,0,0,37,city,PB
Cuitegi,2505204.0,2020-06-16,25,6803.0,False,False,71,1043.65721,2020-06-16,0.0141,1,5,0,41,city,PB
Curral de Cima,2505279.0,2020-06-16,25,5227.0,False,False,11,210.44576,2020-06-16,0.0,0,0,0,34,city,PB
Curral Velho,2505303.0,2020-06-16,25,2516.0,False,False,1,39.74563,2020-06-16,0.0,0,0,0,15,city,PB
Damião,2505352.0,2020-06-16,25,5330.0,False,False,2,37.52345,2020-06-16,0.0,0,0,0,25,city,PB
Desterro,2505402.0,2020-06-16,25,8297.0,False,False,17,204.89333,2020-06-16,0.0,0,4,0,26,city,PB
Diamante,2505600.0,2020-06-16,25,6552.0,False,False,2,30.52503,2020-06-16,0.0,0,0,0,13,city,PB
Dona Inês,2505709.0,2020-06-16,25,10453.0,False,False,6,57.39979,2020-06-16,0.0,0,1,0,26,city,PB
Duas Estradas,2505808.0,2020-06-16,25,3596.0,False,False,36,1001.11235,2020-06-16,0.0278,1,0,0,37,city,PB
