city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
São Valério do Sul,4319737.0,2020-06-25,26,2727.0,False,False,1,36.67033,2020-06-25,0.0,0,0,0,49,city,RS
São Vendelino,4319752.0,2020-06-25,26,2243.0,False,False,5,222.91574,2020-06-25,0.0,0,0,0,42,city,RS
São Vicente do Sul,4319802.0,2020-06-25,26,8721.0,False,False,2,22.93315,2020-06-25,0.5,1,1,0,27,city,RS
Sapiranga,4319901.0,2020-06-25,26,81734.0,False,False,53,64.8445,2020-06-25,0.0189,1,6,0,100,city,RS
Sapucaia do Sul,4320008.0,2020-06-25,26,141075.0,False,False,269,190.67872,2020-06-25,0.0372,10,4,0,85,city,RS
Sarandi,4320107.0,2020-06-25,26,24489.0,False,False,64,261.34183,2020-06-25,0.0156,1,7,0,77,city,RS
Seberi,4320206.0,2020-06-25,26,10750.0,False,False,10,93.02326,2020-06-25,0.1,1,0,0,37,city,RS
Selbach,4320305.0,2020-06-25,26,5100.0,False,False,3,58.82353,2020-06-25,0.0,0,0,0,29,city,RS
Serafina Corrêa,4320404.0,2020-06-25,26,17502.0,False,False,174,994.17209,2020-06-25,0.0057,1,5,0,97,city,RS
Sério,4320453.0,2020-06-25,26,1962.0,False,False,4,203.8736,2020-06-25,0.0,0,0,0,52,city,RS
Sertão,4320503.0,2020-06-25,26,5415.0,False,False,31,572.48384,2020-06-25,0.0323,1,0,0,52,city,RS
Sertão Santana,4320552.0,2020-06-25,26,6486.0,False,False,1,15.41782,2020-06-25,0.0,0,0,0,3,city,RS
Severiano de Almeida,4320602.0,2020-06-25,26,3657.0,False,False,1,27.34482,2020-06-25,0.0,0,1,0,1,city,RS
Soledade,4320800.0,2020-06-25,26,31002.0,False,False,41,132.24953,2020-06-25,0.0244,1,0,0,69,city,RS
Tabaí,4320859.0,2020-06-25,26,4719.0,False,False,12,254.29116,2020-06-25,0.0,0,0,0,81,city,RS
Tapejara,4320909.0,2020-06-25,26,24111.0,False,False,151,626.27017,2020-06-25,0.0,0,12,0,62,city,RS
Tapera,4321006.0,2020-06-25,26,10584.0,False,False,7,66.13757,2020-06-25,0.0,0,0,0,21,city,RS
Tapes,4321105.0,2020-06-25,26,17300.0,False,False,2,11.56069,2020-06-25,0.0,0,1,0,21,city,RS
Taquara,4321204.0,2020-06-25,26,57466.0,False,False,16,27.84255,2020-06-25,0.0,0,0,0,99,city,RS
Taquari,4321303.0,2020-06-25,26,26862.0,False,False,143,532.35053,2020-06-25,0.014,2,0,0,88,city,RS
Tenente Portela,4321402.0,2020-06-25,26,13485.0,False,False,24,177.97553,2020-06-25,0.0,0,2,0,34,city,RS
Terra de Areia,4321436.0,2020-06-25,26,11204.0,False,False,25,223.13459,2020-06-25,0.0,0,0,0,53,city,RS
Teutônia,4321451.0,2020-06-25,26,33232.0,False,False,251,755.2961,2020-06-25,0.0,0,9,0,74,city,RS
Tio Hugo,4321469.0,2020-06-25,26,3030.0,False,False,4,132.0132,2020-06-25,0.25,1,0,0,72,city,RS
Tiradentes do Sul,4321477.0,2020-06-25,26,5704.0,False,False,13,227.91024,2020-06-25,0.1538,2,0,0,23,city,RS
Torres,4321501.0,2020-06-25,26,38732.0,False,False,62,160.07436,2020-06-25,0.0161,1,0,0,97,city,RS
