city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Luziânia,5212501.0,2020-07-02,27,208299.0,True,False,794,381.18282,2020-07-02,0.0088,7,5,0,100,city,GO
Mara Rosa,5212808.0,2020-07-02,27,9503.0,True,False,10,105.22993,2020-07-02,0.1,1,0,0,56,city,GO
Matrinchã,5212956.0,2020-07-02,27,4351.0,True,False,3,68.94967,2020-07-02,0.0,0,0,0,11,city,GO
Maurilândia,5213004.0,2020-07-02,27,14080.0,True,False,90,639.20455,2020-07-02,0.0111,1,0,0,43,city,GO
Mimoso de Goiás,5213053.0,2020-07-02,27,2597.0,True,False,8,308.04775,2020-07-02,0.0,0,0,0,25,city,GO
Minaçu,5213087.0,2020-07-02,27,29070.0,True,False,9,30.95975,2020-07-02,0.0,0,0,0,57,city,GO
Mineiros,5213103.0,2020-07-02,27,66801.0,True,False,402,601.7874,2020-07-02,0.0224,9,1,1,70,city,GO
Monte Alegre de Goiás,5213509.0,2020-07-02,27,8606.0,True,False,1,11.6198,2020-07-02,0.0,0,0,0,35,city,GO
Montes Claros de Goiás,5213707.0,2020-07-02,27,8055.0,True,False,6,74.4879,2020-07-02,0.0,0,0,0,29,city,GO
Montividiu,5213756.0,2020-07-02,27,13396.0,True,False,60,447.89489,2020-07-02,0.0,0,0,0,86,city,GO
Montividiu do Norte,5213772.0,2020-07-02,27,4479.0,True,False,2,44.65282,2020-07-02,0.0,0,0,0,16,city,GO
Morrinhos,5213806.0,2020-07-02,27,46136.0,True,False,187,405.32339,2020-07-02,0.016,3,13,0,80,city,GO
Morro Agudo de Goiás,5213855.0,2020-07-02,27,2248.0,True,False,3,133.45196,2020-07-02,0.0,0,0,0,7,city,GO
Mossâmedes,5213905.0,2020-07-02,27,4290.0,True,False,4,93.24009,2020-07-02,0.0,0,0,0,24,city,GO
