city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Nova Itaberaba,4211454.0,2020-06-13,24,4331.0,False,False,3,69.26807,2020-06-13,0.0,0,1,0,26,city,SC
Nova Trento,4211504.0,2020-06-13,24,14549.0,False,False,10,68.73325,2020-06-13,0.0,0,0,0,65,city,SC
Nova Veneza,4211603.0,2020-06-13,24,15166.0,False,False,55,362.6533,2020-06-13,0.0,0,0,0,59,city,SC
Orleans,4211702.0,2020-06-13,24,22912.0,False,False,38,165.85196,2020-06-13,0.0,0,0,0,66,city,SC
Otacílio Costa,4211751.0,2020-06-13,24,18744.0,False,False,9,48.01536,2020-06-13,0.0,0,0,0,16,city,SC
Ouro,4211801.0,2020-06-13,24,7295.0,False,False,2,27.41604,2020-06-13,0.0,0,0,0,43,city,SC
Paial,4211876.0,2020-06-13,24,1505.0,False,False,13,863.78738,2020-06-13,0.0,0,1,0,42,city,SC
Palhoça,4211900.0,2020-06-13,24,171797.0,False,False,297,172.87846,2020-06-13,0.0034,1,3,0,72,city,SC
Palma Sola,4212007.0,2020-06-13,24,7423.0,False,False,5,67.35821,2020-06-13,0.0,0,1,0,56,city,SC
Palmeira,4212056.0,2020-06-13,24,2627.0,False,False,1,38.06624,2020-06-13,0.0,0,0,0,23,city,SC
Palmitos,4212106.0,2020-06-13,24,16169.0,False,False,88,544.25135,2020-06-13,0.0455,4,1,0,47,city,SC
Papanduva,4212205.0,2020-06-13,24,19320.0,False,False,19,98.34369,2020-06-13,0.2105,4,0,0,78,city,SC
Paraíso,4212239.0,2020-06-13,24,3437.0,False,False,1,29.09514,2020-06-13,0.0,0,0,0,10,city,SC
Passo de Torres,4212254.0,2020-06-13,24,8823.0,False,False,16,181.34421,2020-06-13,0.0,0,0,0,41,city,SC
Passos Maia,4212270.0,2020-06-13,24,4147.0,False,False,4,96.45527,2020-06-13,0.0,0,0,0,15,city,SC
