city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Acrelândia,1200013.0,2020-06-26,26,15256.0,False,True,185,1212.63765,2020-06-25,0.0162,3,0,0,90,city,AC
Assis Brasil,1200054.0,2020-06-26,26,7417.0,False,True,147,1981.9334,2020-06-25,0.034,5,0,0,57,city,AC
Brasiléia,1200104.0,2020-06-26,26,26278.0,False,True,287,1092.16835,2020-06-25,0.0209,6,0,0,49,city,AC
Bujari,1200138.0,2020-06-26,26,10266.0,False,True,151,1470.87473,2020-06-25,0.0199,3,0,0,80,city,AC
Capixaba,1200179.0,2020-06-26,26,11733.0,False,True,128,1090.94008,2020-06-25,0.0391,5,0,0,50,city,AC
Cruzeiro do Sul,1200203.0,2020-06-26,26,88376.0,False,True,1973,2232.50656,2020-06-25,0.0162,32,0,0,75,city,AC
Epitaciolândia,1200252.0,2020-06-26,26,18411.0,False,True,148,803.86725,2020-06-25,0.0405,6,0,0,51,city,AC
Feijó,1200302.0,2020-06-26,26,34780.0,False,True,193,554.91662,2020-06-25,0.0259,5,0,0,56,city,AC
Jordão,1200328.0,2020-06-26,26,8317.0,False,True,30,360.70699,2020-06-25,0.0,0,0,0,40,city,AC
Mâncio Lima,1200336.0,2020-06-26,26,18977.0,False,True,131,690.30932,2020-06-25,0.0229,3,0,0,59,city,AC
Manoel Urbano,1200344.0,2020-06-26,26,9459.0,False,True,49,518.02516,2020-06-25,0.0,0,0,0,45,city,AC
Marechal Thaumaturgo,1200351.0,2020-06-26,26,18867.0,False,True,147,779.13818,2020-06-25,0.0068,1,0,0,46,city,AC
Plácido de Castro,1200385.0,2020-06-26,26,19761.0,False,True,269,1361.26714,2020-06-25,0.0223,6,0,0,82,city,AC
Porto Acre,1200807.0,2020-06-26,26,18504.0,False,True,231,1248.37873,2020-06-25,0.026,6,0,0,90,city,AC
Porto Walter,1200393.0,2020-06-26,26,11982.0,False,True,51,425.63846,2020-06-25,0.0,0,0,0,45,city,AC
Rio Branco,1200401.0,2020-06-26,26,407319.0,False,True,6380,1566.3399,2020-06-25,0.037,236,0,0,102,city,AC
Rodrigues Alves,1200427.0,2020-06-26,26,18930.0,False,True,87,459.58796,2020-06-25,0.046,4,0,0,46,city,AC
Santa Rosa do Purus,1200435.0,2020-06-26,26,6540.0,False,True,144,2201.83486,2020-06-25,0.0069,1,0,0,50,city,AC
Senador Guiomard,1200450.0,2020-06-26,26,23024.0,False,True,240,1042.39055,2020-06-25,0.0208,5,0,0,69,city,AC
Sena Madureira,1200500.0,2020-06-26,26,45848.0,False,True,527,1149.45036,2020-06-25,0.0038,2,0,0,54,city,AC
Tarauacá,1200609.0,2020-06-26,26,42567.0,False,True,590,1386.05023,2020-06-25,0.0051,3,0,0,56,city,AC
Xapuri,1200708.0,2020-06-26,26,19323.0,False,True,216,1117.83884,2020-06-25,0.0139,3,0,0,59,city,AC
,12.0,2020-06-26,26,881935.0,True,False,12644,1433.66575,2020-06-26,0.0271,343,340,8,102,state,AC
Água Branca,2700102.0,2020-06-26,26,20196.0,True,False,24,118.83541,2020-06-26,0.0,0,1,0,24,city,AL
Anadia,2700201.0,2020-06-26,26,17545.0,True,False,173,986.03591,2020-06-26,0.0058,1,-1,0,65,city,AL
Arapiraca,2700300.0,2020-06-26,26,231747.0,True,False,2323,1002.38622,2020-06-26,0.0133,31,3,1,70,city,AL
Atalaia,2700409.0,2020-06-26,26,47185.0,True,False,407,862.56225,2020-06-26,0.0147,6,10,0,62,city,AL
Barra de Santo Antônio,2700508.0,2020-06-26,26,15932.0,True,False,81,508.41075,2020-06-26,0.0617,5,1,1,65,city,AL
Barra de São Miguel,2700607.0,2020-06-26,26,8322.0,True,False,89,1069.45446,2020-06-26,0.0337,3,0,0,59,city,AL
Batalha,2700706.0,2020-06-26,26,18232.0,True,False,164,899.51733,2020-06-26,0.0183,3,13,0,59,city,AL
Belém,2700805.0,2020-06-26,26,4344.0,True,False,23,529.46593,2020-06-26,0.0435,1,3,0,36,city,AL
Belo Monte,2700904.0,2020-06-26,26,6704.0,True,False,12,178.99761,2020-06-26,0.0,0,0,0,30,city,AL
Boca da Mata,2701001.0,2020-06-26,26,27281.0,True,False,421,1543.19856,2020-06-26,0.019,8,16,1,73,city,AL
Branquinha,2701100.0,2020-06-26,26,10494.0,True,False,69,657.51858,2020-06-26,0.0145,1,10,0,59,city,AL
Cacimbinhas,2701209.0,2020-06-26,26,10858.0,True,False,35,322.34297,2020-06-26,0.0571,2,0,0,49,city,AL
Cajueiro,2701308.0,2020-06-26,26,21264.0,True,False,114,536.11738,2020-06-26,0.0439,5,4,0,48,city,AL
Campestre,2701357.0,2020-06-26,26,6936.0,True,False,35,504.61361,2020-06-26,0.0857,3,0,0,51,city,AL
Campo Alegre,2701407.0,2020-06-26,26,57063.0,True,False,415,727.26635,2020-06-26,0.0072,3,0,0,57,city,AL
Campo Grande,2701506.0,2020-06-26,26,9558.0,True,False,56,585.89663,2020-06-26,0.0179,1,0,0,52,city,AL
Canapi,2701605.0,2020-06-26,26,17722.0,True,False,10,56.42704,2020-06-26,0.1,1,0,0,50,city,AL
Capela,2701704.0,2020-06-26,26,17053.0,True,False,303,1776.81346,2020-06-26,0.0033,1,1,0,67,city,AL
Carneiros,2701803.0,2020-06-26,26,9081.0,True,False,24,264.28807,2020-06-26,0.0,0,1,0,43,city,AL
Chã Preta,2701902.0,2020-06-26,26,7311.0,True,False,14,191.49227,2020-06-26,0.0,0,0,0,31,city,AL
Coité do Nóia,2702009.0,2020-06-26,26,10693.0,True,False,47,439.53989,2020-06-26,0.0,0,1,0,51,city,AL
Colônia Leopoldina,2702108.0,2020-06-26,26,21698.0,True,False,152,700.52539,2020-06-26,0.0197,3,7,0,57,city,AL
Coqueiro Seco,2702207.0,2020-06-26,26,5845.0,True,False,121,2070.14542,2020-06-26,0.0413,5,1,0,56,city,AL
Coruripe,2702306.0,2020-06-26,26,56933.0,True,False,622,1092.51225,2020-06-26,0.0257,16,39,0,59,city,AL
Craíbas,2702355.0,2020-06-26,26,24219.0,True,False,205,846.44288,2020-06-26,0.0049,1,32,0,49,city,AL
Delmiro Gouveia,2702405.0,2020-06-26,26,52016.0,True,False,197,378.72962,2020-06-26,0.0254,5,13,0,64,city,AL
Dois Riachos,2702504.0,2020-06-26,26,11075.0,True,False,23,207.67494,2020-06-26,0.0,0,2,0,42,city,AL
Estrela de Alagoas,2702553.0,2020-06-26,26,18205.0,True,False,26,142.81791,2020-06-26,0.0,0,4,0,35,city,AL
Feira Grande,2702603.0,2020-06-26,26,22166.0,True,False,70,315.79897,2020-06-26,0.0143,1,7,0,42,city,AL
Feliz Deserto,2702702.0,2020-06-26,26,4754.0,True,False,17,357.59361,2020-06-26,0.1176,2,0,0,38,city,AL
Flexeiras,2702801.0,2020-06-26,26,12790.0,True,False,128,1000.78186,2020-06-26,0.0156,2,6,0,50,city,AL
Girau do Ponciano,2702900.0,2020-06-26,26,40917.0,True,False,351,857.83415,2020-06-26,0.0114,4,59,0,38,city,AL
Ibateguara,2703007.0,2020-06-26,26,15616.0,True,False,51,326.58811,2020-06-26,0.098,5,2,0,69,city,AL
Igaci,2703106.0,2020-06-26,26,25631.0,True,False,61,237.99306,2020-06-26,0.0,0,14,0,47,city,AL
Igreja Nova,2703205.0,2020-06-26,26,24499.0,True,False,65,265.31695,2020-06-26,0.0308,2,0,0,35,city,AL
Importados/Indefinidos,,2020-06-26,26,,True,False,98,,2020-06-26,0.0714,7,0,0,90,city,AL
