city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Simão Pereira,3167509.0,2020-06-25,26,2615.0,False,False,3,114.72275,2020-06-25,0.0,0,1,0,35,city,MG
Simonésia,3167608.0,2020-06-25,26,19633.0,False,False,11,56.02812,2020-06-25,0.0,0,0,0,13,city,MG
Sobrália,3167707.0,2020-06-25,26,5553.0,False,False,1,18.00828,2020-06-25,0.0,0,0,0,68,city,MG
Tabuleiro,3167905.0,2020-06-25,26,3750.0,False,False,2,53.33333,2020-06-25,0.0,0,0,0,50,city,MG
Taiobeiras,3168002.0,2020-06-25,26,34132.0,False,False,32,93.75366,2020-06-25,0.0312,1,5,0,17,city,MG
Taparuba,3168051.0,2020-06-25,26,3110.0,False,False,4,128.61736,2020-06-25,0.0,0,0,0,31,city,MG
Tapira,3168101.0,2020-06-25,26,4773.0,False,False,20,419.02367,2020-06-25,0.0,0,0,0,34,city,MG
Teixeiras,3168507.0,2020-06-25,26,11661.0,False,False,3,25.72678,2020-06-25,0.0,0,0,0,29,city,MG
Teófilo Otoni,3168606.0,2020-06-25,26,140592.0,False,False,649,461.61944,2020-06-25,0.0385,25,11,3,65,city,MG
Timóteo,3168705.0,2020-06-25,26,89842.0,False,False,216,240.42207,2020-06-25,0.0139,3,18,0,95,city,MG
Tiradentes,3168804.0,2020-06-25,26,7981.0,False,False,2,25.05952,2020-06-25,0.5,1,0,0,16,city,MG
Tocantins,3169000.0,2020-06-25,26,16659.0,False,False,34,204.09388,2020-06-25,0.0,0,0,0,34,city,MG
Toledo,3169109.0,2020-06-25,26,6258.0,False,False,16,255.67274,2020-06-25,0.125,2,0,0,85,city,MG
Tombos,3169208.0,2020-06-25,26,8022.0,False,False,46,573.42309,2020-06-25,0.0,0,0,0,50,city,MG
Três Corações,3169307.0,2020-06-25,26,79482.0,False,False,136,171.10792,2020-06-25,0.0368,5,0,0,59,city,MG
Três Marias,3169356.0,2020-06-25,26,32356.0,False,False,22,67.99357,2020-06-25,0.0455,1,1,0,64,city,MG
Três Pontas,3169406.0,2020-06-25,26,56746.0,False,False,44,77.5385,2020-06-25,0.0227,1,1,0,69,city,MG
Tupaciguara,3169604.0,2020-06-25,26,25327.0,False,False,6,23.69013,2020-06-25,0.0,0,0,0,63,city,MG
Turmalina,3169703.0,2020-06-25,26,19964.0,False,False,1,5.00902,2020-06-25,0.0,0,0,0,19,city,MG
Ubá,3169901.0,2020-06-25,26,115552.0,False,False,112,96.92606,2020-06-25,0.0268,3,3,0,81,city,MG
Ubaí,3170008.0,2020-06-25,26,12533.0,False,False,2,15.95787,2020-06-25,0.0,0,0,0,37,city,MG
Ubaporanga,3170057.0,2020-06-25,26,12471.0,False,False,32,256.5953,2020-06-25,0.0,0,3,0,22,city,MG
Uberaba,3170107.0,2020-06-25,26,333783.0,False,False,598,179.15832,2020-06-25,0.0385,23,65,1,98,city,MG
Uberlândia,3170206.0,2020-06-25,26,691305.0,False,False,3071,444.23229,2020-06-25,0.0215,66,18,3,101,city,MG
Unaí,3170404.0,2020-06-25,26,84378.0,False,False,322,381.61606,2020-06-25,0.0031,1,7,0,88,city,MG
União de Minas,3170438.0,2020-06-25,26,4304.0,False,False,41,952.60223,2020-06-25,0.0,0,1,0,20,city,MG
Uruana de Minas,3170479.0,2020-06-25,26,3264.0,False,False,1,30.63725,2020-06-25,0.0,0,1,0,1,city,MG
Urucânia,3170503.0,2020-06-25,26,10358.0,False,False,18,173.77872,2020-06-25,0.0,0,1,0,26,city,MG
Urucuia,3170529.0,2020-06-25,26,16865.0,False,False,9,53.36496,2020-06-25,0.1111,1,0,0,16,city,MG
Vargem Alegre,3170578.0,2020-06-25,26,6480.0,False,False,27,416.66667,2020-06-25,0.0,0,0,0,49,city,MG
Varginha,3170701.0,2020-06-25,26,135558.0,False,False,138,101.80144,2020-06-25,0.0362,5,2,0,83,city,MG
Varjão de Minas,3170750.0,2020-06-25,26,7036.0,False,False,2,28.42524,2020-06-25,0.5,1,0,0,44,city,MG
Várzea da Palma,3170800.0,2020-06-25,26,39493.0,False,False,34,86.09121,2020-06-25,0.0,0,3,0,44,city,MG
