city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Guia Lopes da Laguna,5004106.0,2020-06-13,24,9895.0,False,False,242,2445.67964,2020-06-13,0.0,0,0,0,40,city,MS
Iguatemi,5004304.0,2020-06-13,24,16078.0,False,False,3,18.65904,2020-06-13,0.3333,1,0,0,5,city,MS
Itaporã,5004502.0,2020-06-13,24,24839.0,False,False,75,301.94452,2020-06-13,0.0267,2,3,0,27,city,MS
Itaquiraí,5004601.0,2020-06-13,24,21142.0,False,False,3,14.18976,2020-06-13,0.0,0,0,0,16,city,MS
Ivinhema,5004700.0,2020-06-13,24,23187.0,False,False,11,47.44038,2020-06-13,0.0,0,0,0,20,city,MS
Jardim,5005004.0,2020-06-13,24,26097.0,False,False,43,164.7699,2020-06-13,0.0,0,1,0,38,city,MS
Jateí,5005103.0,2020-06-13,24,4027.0,False,False,1,24.83238,2020-06-13,0.0,0,0,0,42,city,MS
Ladário,5005202.0,2020-06-13,24,23331.0,False,False,22,94.29514,2020-06-13,0.0,0,2,0,57,city,MS
Laguna Carapã,5005251.0,2020-06-13,24,7341.0,False,False,0,,2020-06-13,0.0,0,0,0,12,city,MS
Maracaju,5005400.0,2020-06-13,24,47083.0,False,False,1,2.12391,2020-06-13,0.0,0,0,0,19,city,MS
Miranda,5005608.0,2020-06-13,24,28013.0,False,False,1,3.56977,2020-06-13,0.0,0,0,0,59,city,MS
Mundo Novo,5005681.0,2020-06-13,24,18366.0,False,False,15,81.67266,2020-06-13,0.0,0,0,0,58,city,MS
Naviraí,5005707.0,2020-06-13,24,54878.0,False,False,36,65.60006,2020-06-13,0.0,0,1,0,63,city,MS
Nova Alvorada do Sul,5006002.0,2020-06-13,24,21882.0,False,False,3,13.7099,2020-06-13,0.0,0,1,0,22,city,MS
Nova Andradina,5006200.0,2020-06-13,24,54374.0,False,False,13,23.90849,2020-06-13,0.0,0,0,0,75,city,MS
Novo Horizonte do Sul,5006259.0,2020-06-13,24,3814.0,False,False,5,131.09596,2020-06-13,0.0,0,4,0,3,city,MS
Paraíso das Águas,5006275.0,2020-06-13,24,5555.0,False,False,4,72.0072,2020-06-13,0.0,0,0,0,57,city,MS
Paranaíba,5006309.0,2020-06-13,24,42148.0,False,False,11,26.09851,2020-06-13,0.0909,1,1,0,64,city,MS
Paranhos,5006358.0,2020-06-13,24,14228.0,False,False,1,7.02839,2020-06-13,0.0,0,0,0,30,city,MS
Ponta Porã,5006606.0,2020-06-13,24,92526.0,False,False,50,54.03886,2020-06-13,0.02,1,3,0,85,city,MS
Porto Murtinho,5006903.0,2020-06-13,24,17131.0,False,False,0,,2020-06-13,0.0,0,0,0,21,city,MS
Ribas do Rio Pardo,5007109.0,2020-06-13,24,24615.0,False,False,11,44.6882,2020-06-13,0.0,0,0,0,37,city,MS
Rio Brilhante,5007208.0,2020-06-13,24,37514.0,False,False,148,394.51938,2020-06-13,0.0068,1,11,0,23,city,MS
Rio Verde de Mato Grosso,5007406.0,2020-06-13,24,19746.0,False,False,4,20.25727,2020-06-13,0.0,0,0,0,79,city,MS
São Gabriel do Oeste,5007695.0,2020-06-13,24,26771.0,False,False,30,112.06156,2020-06-13,0.0,0,3,0,36,city,MS
Selvíria,5007802.0,2020-06-13,24,6529.0,False,False,1,15.31628,2020-06-13,0.0,0,0,0,57,city,MS
Sidrolândia,5007901.0,2020-06-13,24,57665.0,False,False,9,15.60739,2020-06-13,0.1111,1,0,0,87,city,MS
Sonora,5007935.0,2020-06-13,24,19274.0,False,False,14,72.63671,2020-06-13,0.0,0,0,0,68,city,MS
Tacuru,5007950.0,2020-06-13,24,11552.0,False,False,2,17.31302,2020-06-13,0.0,0,0,0,32,city,MS
Taquarussu,5007976.0,2020-06-13,24,3588.0,False,False,1,27.87068,2020-06-13,0.0,0,0,0,22,city,MS
Terenos,5008008.0,2020-06-13,24,21806.0,False,False,0,,2020-06-13,0.0,0,0,0,8,city,MS
Três Lagoas,5008305.0,2020-06-13,24,121388.0,False,False,180,148.28484,2020-06-13,0.0278,5,10,0,74,city,MS
Vicentina,5008404.0,2020-06-13,24,6102.0,False,False,50,819.40347,2020-06-13,0.02,1,0,0,33,city,MS
,50.0,2020-06-13,24,2778986.0,False,False,3433,123.53427,2020-06-13,0.009,31,198,3,92,state,MS
Acorizal,5100102.0,2020-06-13,24,5399.0,False,False,13,240.78533,2020-06-13,0.0769,1,0,0,35,city,MT
Água Boa,5100201.0,2020-06-13,24,25721.0,False,False,9,34.99086,2020-06-13,0.1111,1,0,1,36,city,MT
Alta Floresta,5100250.0,2020-06-13,24,51782.0,False,False,99,191.18613,2020-06-13,0.0303,3,0,0,71,city,MT
Alto Araguaia,5100300.0,2020-06-13,24,19044.0,False,False,12,63.01197,2020-06-13,0.1667,2,1,0,29,city,MT
Alto Boa Vista,5100359.0,2020-06-13,24,6822.0,False,False,19,278.5107,2020-06-13,0.0526,1,0,0,26,city,MT
Alto Garças,5100409.0,2020-06-13,24,12030.0,False,False,7,58.18786,2020-06-13,0.0,0,0,0,28,city,MT
