city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Torrinha,3554706.0,2020-06-14,25,10010.0,False,False,36,359.64036,2020-06-14,0.0,0,2,0,40,city,SP
Trabiju,3554755.0,2020-06-14,25,1724.0,False,False,1,58.00464,2020-06-14,0.0,0,0,0,29,city,SP
Tremembé,3554805.0,2020-06-14,25,47185.0,False,False,17,36.0284,2020-06-14,0.0,0,0,0,33,city,SP
Três Fronteiras,3554904.0,2020-06-14,25,5807.0,False,False,5,86.10298,2020-06-14,0.0,0,0,0,26,city,SP
Tuiuti,3554953.0,2020-06-14,25,6894.0,False,False,7,101.53757,2020-06-14,0.0,0,1,0,51,city,SP
Tupã,3555000.0,2020-06-14,25,65524.0,False,False,29,44.25859,2020-06-14,0.0345,1,0,0,66,city,SP
Tupi Paulista,3555109.0,2020-06-14,25,15495.0,False,False,43,277.50887,2020-06-14,0.0,0,0,0,48,city,SP
Turmalina,3555307.0,2020-06-14,25,1727.0,False,False,2,115.80776,2020-06-14,0.0,0,0,0,12,city,SP
Ubarana,3555356.0,2020-06-14,25,6309.0,False,False,2,31.70074,2020-06-14,0.0,0,0,0,4,city,SP
Ubatuba,3555406.0,2020-06-14,25,90799.0,False,False,90,99.12003,2020-06-14,0.0556,5,3,0,63,city,SP
Ubirajara,3555505.0,2020-06-14,25,4780.0,False,False,12,251.04603,2020-06-14,0.0833,1,0,0,38,city,SP
Uchoa,3555604.0,2020-06-14,25,10110.0,False,False,29,286.84471,2020-06-14,0.069,2,2,0,41,city,SP
União Paulista,3555703.0,2020-06-14,25,1844.0,False,False,3,162.6898,2020-06-14,0.0,0,0,0,39,city,SP
Urânia,3555802.0,2020-06-14,25,9114.0,False,False,37,405.96884,2020-06-14,0.1081,4,0,1,22,city,SP
Uru,3555901.0,2020-06-14,25,1165.0,False,False,3,257.51073,2020-06-14,0.3333,1,0,0,40,city,SP
Urupês,3556008.0,2020-06-14,25,13809.0,False,False,3,21.72496,2020-06-14,0.0,0,0,0,32,city,SP
Valentim Gentil,3556107.0,2020-06-14,25,13326.0,False,False,21,157.58667,2020-06-14,0.0,0,0,0,30,city,SP
Valinhos,3556206.0,2020-06-14,25,129193.0,False,False,299,231.43669,2020-06-14,0.0234,7,11,0,82,city,SP
Valparaíso,3556305.0,2020-06-14,25,26480.0,False,False,43,162.38671,2020-06-14,0.0465,2,3,0,37,city,SP
Vargem,3556354.0,2020-06-14,25,10537.0,False,False,5,47.45184,2020-06-14,0.0,0,0,0,47,city,SP
Vargem Grande do Sul,3556404.0,2020-06-14,25,42845.0,False,False,30,70.01984,2020-06-14,0.0,0,0,0,45,city,SP
Vargem Grande Paulista,3556453.0,2020-06-14,25,52597.0,False,False,139,264.27363,2020-06-14,0.0719,10,1,0,88,city,SP
Várzea Paulista,3556503.0,2020-06-14,25,121838.0,False,False,243,199.44516,2020-06-14,0.0782,19,6,2,62,city,SP
