city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Capim Grosso,2906873.0,2020-06-15,25,30662.0,False,False,31,101.10234,2020-06-15,0.0968,3,0,0,66,city,BA
Caraíbas,2906899.0,2020-06-15,25,8951.0,False,False,3,33.51581,2020-06-15,0.0,0,0,0,21,city,BA
Caravelas,2906907.0,2020-06-15,25,22016.0,False,False,4,18.1686,2020-06-15,0.0,0,0,0,13,city,BA
Cardeal da Silva,2907004.0,2020-06-15,25,9295.0,False,False,7,75.30931,2020-06-15,0.0,0,0,0,29,city,BA
Carinhanha,2907103.0,2020-06-15,25,29018.0,False,False,1,3.44614,2020-06-15,0.0,0,0,0,11,city,BA
Casa Nova,2907202.0,2020-06-15,25,71969.0,False,False,38,52.80051,2020-06-15,0.0,0,1,0,18,city,BA
Castro Alves,2907301.0,2020-06-15,25,26264.0,False,False,33,125.64727,2020-06-15,0.0303,1,0,0,59,city,BA
Catolândia,2907400.0,2020-06-15,25,3577.0,False,False,1,27.95639,2020-06-15,0.0,0,0,0,3,city,BA
Catu,2907509.0,2020-06-15,25,54704.0,False,False,113,206.56625,2020-06-15,0.0088,1,6,0,77,city,BA
Central,2907608.0,2020-06-15,25,17266.0,False,False,0,,2020-06-15,0.0,0,0,0,17,city,BA
Chorrochó,2907707.0,2020-06-15,25,11177.0,False,False,2,17.89389,2020-06-15,0.0,0,0,0,11,city,BA
Cícero Dantas,2907806.0,2020-06-15,25,32515.0,False,False,4,12.30201,2020-06-15,0.0,0,0,0,19,city,BA
Cipó,2907905.0,2020-06-15,25,17300.0,False,False,3,17.34104,2020-06-15,0.0,0,0,0,23,city,BA
Coaraci,2908002.0,2020-06-15,25,16993.0,False,False,39,229.50627,2020-06-15,0.0513,2,0,0,77,city,BA
Cocos,2908101.0,2020-06-15,25,18777.0,False,False,7,37.27965,2020-06-15,0.0,0,0,0,28,city,BA
Conceição da Feira,2908200.0,2020-06-15,25,22581.0,False,False,31,137.28356,2020-06-15,0.0,0,0,0,33,city,BA
Conceição do Almeida,2908309.0,2020-06-15,25,17247.0,False,False,10,57.9811,2020-06-15,0.0,0,0,0,32,city,BA
Conceição do Coité,2908408.0,2020-06-15,25,66612.0,False,False,69,103.58494,2020-06-15,0.0,0,2,0,69,city,BA
Conceição do Jacuípe,2908507.0,2020-06-15,25,33153.0,False,False,47,141.76696,2020-06-15,0.0,0,5,0,86,city,BA
