city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Fernando Falcão,2104081.0,2020-06-16,25,10360.0,False,False,92,888.03089,2020-06-16,0.0,0,5,0,41,city,MA
Formosa da Serra Negra,2104099.0,2020-06-16,25,19089.0,False,False,46,240.97648,2020-06-16,0.0217,1,1,0,35,city,MA
Fortaleza dos Nogueiras,2104107.0,2020-06-16,25,12631.0,False,False,29,229.59386,2020-06-16,0.0,0,1,0,44,city,MA
Fortuna,2104206.0,2020-06-16,25,15552.0,False,False,78,501.54321,2020-06-16,0.0,0,2,0,37,city,MA
Godofredo Viana,2104305.0,2020-06-16,25,11819.0,False,False,34,287.67239,2020-06-16,0.0588,2,3,0,36,city,MA
Gonçalves Dias,2104404.0,2020-06-16,25,17934.0,False,False,57,317.83205,2020-06-16,0.0175,1,13,1,37,city,MA
Governador Archer,2104503.0,2020-06-16,25,10840.0,False,False,137,1263.83764,2020-06-16,0.0,0,3,0,37,city,MA
Governador Edison Lobão,2104552.0,2020-06-16,25,18296.0,False,False,170,929.16484,2020-06-16,0.0059,1,2,0,53,city,MA
Governador Eugênio Barros,2104602.0,2020-06-16,25,16828.0,False,False,29,172.33183,2020-06-16,0.0,0,0,0,35,city,MA
Governador Luiz Rocha,2104628.0,2020-06-16,25,7807.0,False,False,10,128.09018,2020-06-16,0.0,0,0,0,25,city,MA
Governador Newton Bello,2104651.0,2020-06-16,25,10180.0,False,False,154,1512.77014,2020-06-16,0.0195,3,0,0,49,city,MA
Governador Nunes Freire,2104677.0,2020-06-16,25,25577.0,False,False,579,2263.75259,2020-06-16,0.0017,1,0,0,64,city,MA
Graça Aranha,2104701.0,2020-06-16,25,6262.0,False,False,57,910.25232,2020-06-16,0.0175,1,6,0,33,city,MA
Grajaú,2104800.0,2020-06-16,25,69527.0,False,False,540,776.67669,2020-06-16,0.0074,4,43,0,45,city,MA
Guimarães,2104909.0,2020-06-16,25,12030.0,False,False,80,665.00416,2020-06-16,0.0375,3,4,1,48,city,MA
Humberto de Campos,2105005.0,2020-06-16,25,28717.0,False,False,154,536.26772,2020-06-16,0.0195,3,0,0,49,city,MA
Icatu,2105104.0,2020-06-16,25,27113.0,False,False,81,298.74968,2020-06-16,0.0247,2,0,0,70,city,MA
Igarapé do Meio,2105153.0,2020-06-16,25,14177.0,False,False,133,938.13924,2020-06-16,0.015,2,0,0,46,city,MA
Igarapé Grande,2105203.0,2020-06-16,25,11320.0,False,False,398,3515.90106,2020-06-16,0.0025,1,33,0,31,city,MA
Imperatriz,2105302.0,2020-06-16,25,258682.0,False,False,3241,1252.88965,2020-06-16,0.05,162,184,6,77,city,MA
Itaipava do Grajaú,2105351.0,2020-06-16,25,16057.0,False,False,56,348.75755,2020-06-16,0.0,0,0,0,32,city,MA
Itapecuru Mirim,2105401.0,2020-06-16,25,68203.0,False,False,333,488.24832,2020-06-16,0.006,2,1,0,62,city,MA
Itinga do Maranhão,2105427.0,2020-06-16,25,26000.0,False,False,341,1311.53846,2020-06-16,0.0205,7,9,0,45,city,MA
Jatobá,2105450.0,2020-06-16,25,10153.0,False,False,33,325.02709,2020-06-16,0.0,0,7,0,28,city,MA
Jenipapo dos Vieiras,2105476.0,2020-06-16,25,16515.0,False,False,82,496.51832,2020-06-16,0.0244,2,5,0,33,city,MA
