city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Santa Mônica,4123956.0,2020-06-17,25,3981.0,False,False,9,226.07385,2020-06-17,0.1111,1,0,0,67,city,PR
Santana do Itararé,4124004.0,2020-06-17,25,4992.0,False,False,3,60.09615,2020-06-17,0.0,0,1,0,65,city,PR
Santa Tereza do Oeste,4124020.0,2020-06-17,25,10139.0,False,False,23,226.84683,2020-06-17,0.087,2,3,0,37,city,PR
Santa Terezinha de Itaipu,4124053.0,2020-06-17,25,23465.0,False,False,42,178.98999,2020-06-17,0.0,0,6,0,60,city,PR
Santo Antônio da Platina,4124103.0,2020-06-17,25,45993.0,False,False,21,45.65912,2020-06-17,0.0,0,3,0,36,city,PR
Santo Antônio do Caiuá,4124202.0,2020-06-17,25,2641.0,False,False,23,870.88224,2020-06-17,0.0435,1,1,0,63,city,PR
Santo Antônio do Sudoeste,4124400.0,2020-06-17,25,20166.0,False,False,1,4.95884,2020-06-17,0.0,0,0,0,11,city,PR
Santo Inácio,4124509.0,2020-06-17,25,5438.0,False,False,7,128.7238,2020-06-17,0.0,0,0,0,44,city,PR
São João,4124806.0,2020-06-17,25,10241.0,False,False,2,19.52934,2020-06-17,0.0,0,0,0,34,city,PR
São João do Caiuá,4124905.0,2020-06-17,25,5855.0,False,False,36,614.85909,2020-06-17,0.0278,1,0,0,65,city,PR
São João do Ivaí,4125001.0,2020-06-17,25,10219.0,False,False,6,58.71416,2020-06-17,0.1667,1,0,0,71,city,PR
São João do Triunfo,4125100.0,2020-06-17,25,15120.0,False,False,1,6.61376,2020-06-17,0.0,0,0,0,19,city,PR
São José da Boa Vista,4125407.0,2020-06-17,25,6206.0,False,False,5,80.56719,2020-06-17,0.2,1,0,0,41,city,PR
São José das Palmeiras,4125456.0,2020-06-17,25,3654.0,False,False,1,27.36727,2020-06-17,0.0,0,0,0,5,city,PR
São José dos Pinhais,4125506.0,2020-06-17,25,323340.0,False,False,234,72.36964,2020-06-17,0.0556,13,7,1,81,city,PR
São Manoel do Paraná,4125555.0,2020-06-17,25,2160.0,False,False,9,416.66667,2020-06-17,0.0,0,4,0,77,city,PR
São Mateus do Sul,4125605.0,2020-06-17,25,46261.0,False,False,16,34.58637,2020-06-17,0.0625,1,0,0,23,city,PR
São Miguel do Iguaçu,4125704.0,2020-06-17,25,27452.0,False,False,7,25.49905,2020-06-17,0.0,0,0,0,36,city,PR
São Pedro do Iguaçu,4125753.0,2020-06-17,25,5897.0,False,False,5,84.78888,2020-06-17,0.0,0,0,0,7,city,PR
São Sebastião da Amoreira,4126009.0,2020-06-17,25,8853.0,False,False,8,90.36485,2020-06-17,0.0,0,6,0,2,city,PR
São Tomé,4126108.0,2020-06-17,25,5722.0,False,False,37,646.62705,2020-06-17,0.0,0,0,0,23,city,PR
Sapopema,4126207.0,2020-06-17,25,6736.0,False,False,20,296.91211,2020-06-17,0.05,1,0,0,28,city,PR
Sarandi,4126256.0,2020-06-17,25,96688.0,False,False,21,21.71934,2020-06-17,0.0476,1,0,0,76,city,PR
Saudade do Iguaçu,4126272.0,2020-06-17,25,5500.0,False,False,6,109.09091,2020-06-17,0.0,0,0,0,31,city,PR
Serranópolis do Iguaçu,4126355.0,2020-06-17,25,4495.0,False,False,5,111.23471,2020-06-17,0.0,0,2,0,8,city,PR
Sertaneja,4126405.0,2020-06-17,25,5284.0,False,False,9,170.32551,2020-06-17,0.1111,1,0,0,74,city,PR
Sertanópolis,4126504.0,2020-06-17,25,16369.0,False,False,3,18.32733,2020-06-17,0.3333,1,0,0,33,city,PR
Siqueira Campos,4126603.0,2020-06-17,25,21016.0,False,False,21,99.92387,2020-06-17,0.1905,4,0,0,56,city,PR
